ImageId,CellId,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,ZScoreNorm_Cell_CD14C01CD16C02HLADRC03Cy5_HLADR,ZScoreNorm_Cell_CD14C01CD16C02HLADRC03FITC_CD14,ZScoreNorm_Cell_CD1aC01SynCAMC02RBPJC03Cy5_RBPJ,ZScoreNorm_Cell_CD1aC01SynCAMC02RBPJC03FITC_CD1a,ZScoreNorm_Cell_CD1aC01SynCAMC02RBPJC03TRITC_SynCAM,ZScoreNorm_Cell_CD207C01CD5C02nullC03FITC_CD207,ZScoreNorm_Cell_CD207C01CD5C02nullC03TRITC_CD5,ZScoreNorm_Cell_CD30C01TBETC02nullC03TRITC_TBET,ZScoreNorm_Cell_CD3C01PU1C02CD20C03Cy5_CD20,ZScoreNorm_Cell_CD3C01PU1C02CD20C03FITC_CD3,ZScoreNorm_Cell_CD45C01Lef1C02Pax5C03Cy5_Pax5,ZScoreNorm_Cell_CD45C01Lef1C02Pax5C03FITC_CD45,ZScoreNorm_Cell_CD45C01Lef1C02Pax5C03TRITC_Lef1,ZScoreNorm_Cell_CD4C01Foxp3C02nullC03FITC_CD4,ZScoreNorm_Cell_CD4C01Foxp3C02nullC03TRITC_Foxp3,ZScoreNorm_Cell_ID2C01BCL6C02GBP1C03TRITC_BCL6,ZScoreNorm_Cell_ID2C01nullC02GBP1C03Cy5_GBP1,ZScoreNorm_Cell_ID2C01nullC02GBP1C03FITC_ID2,ZScoreNorm_Cell_IRF4C01CD141C02CD163C03Cy5_CD163,ZScoreNorm_Cell_IRF4C01CD141C02CD163C03DAPI,ZScoreNorm_Cell_IRF4C01CD141C02CD163C03FITC_IRF4,ZScoreNorm_Cell_IRF4C01CD141C02CD163C03TRITC_CD141,ZScoreNorm_Cell_IRF8C01PU1C02FOXP3C03FITC_IRF8,ZScoreNorm_Cell_IRF8C01PU1C02FOXP3C03TRITC_PU1,ZScoreNorm_Cell_LAG3C01CD22C02Blimp1C03Cy5_Blimp1,ZScoreNorm_Cell_LAG3C01CD22C02Blimp1C03FITC_LAG3,ZScoreNorm_Cell_LAG3C01CD22C02Blimp1C03TRITC_CD22,ZScoreNorm_Cell_LYSC01CD1cC02S100C03FITC_LYS,ZScoreNorm_Cell_LYSC01CD1cC02S100C03TRITC_CD1c,ZScoreNorm_Cell_MX1C01CD23C02GRB7C03Cy5_GRB7,ZScoreNorm_Cell_MX1C01CD23C02GRB7C03FITC_MX1,ZScoreNorm_Cell_MX1C01CD23C02GRB7C03TRITC_CD23,ZScoreNorm_Cell_PD1C01pSTAT1C02KiCy5_Ki67,ZScoreNorm_Cell_PD1C01pSTAT1C02KiFITC_PD1,ZScoreNorm_Cell_PD1C01pSTAT1C02KiTRITC_pSTAT1,ZScoreNorm_Cell_S100ABC01CD34C02nullC03FITC_S100AB,ZScoreNorm_Cell_S100ABC01CD34C02nullC03TRITC_CD34,ZScoreNorm_Cell_TIM3C01CLEC10AC02CD8C03Cy5_CD8,ZScoreNorm_Cell_TIM3C01CLEC10AC02CD8C03FITC_TIM3,ZScoreNorm_Cell_TIM3C01CLEC10AC02CD8C03TRITC_CLEC10A,ZScoreNorm_Cell_VISTAC01CD16C02CD68C03Cy5_CD68,ZScoreNorm_Cell_VISTAC01CD16C02CD68C03FITC_VISTA,ZScoreNorm_Cell_VISTAC01CD16C02CD68C03TRITC_CD16,ZScoreNorm_Cell_cMAFC01CD137C02CD123C03Cy5_CD123,ZScoreNorm_Cell_cMAFC01CD137C02CD123C03FITC_cMAF,ZScoreNorm_Cell_cMAFC01CD137C02CD123C03TRITC_CD137,ZScoreNorm_Cell_cMycC01CD141C02EK2C03FITC_cMyc
382828,27,147,0.879805504,0.844827586,0.636363636,1,52.408,21.80469672,10.3645106,-85.19521393,1630.62585,657.2585034,0.932815701,-0.663938976,-0.294130821,-0.502416619,0.211158983,-0.732311941,-0.708791721,-1.15921044,-0.556381404,0.686044237,-0.964558519,0.146252553,-0.919756487,0.150728607,-0.811705957,-0.437915525,0.087117622,-0.682124025,0.389602984,-0.992797787,-0.322597153,-0.3721157,-0.800046033,0.16319182,-0.533696899,-0.917535371,-1.070037444,1.096553074,3.551770074,-0.642806489,-0.418857629,-0.501127319,-0.240010205,-1.267716326,-1.258274752,-1.121331405,-0.579988534,-0.588885018,0.989934808,5.013523707,-0.139602231,-0.650446451,-0.630972452,-0.637837136,-0.540154062,-0.330374719,-1.001918341
382828,28,71,0.783257064,0.97260274,0.739583333,1,29.384,12.3715502,7.69136771,70.39726708,2635.915493,661.7183099,0.53297859,-0.361784502,-0.247360044,-0.361976536,0.30490085,1.344893008,-1.205940586,-0.961169705,-1.120718084,-0.934070242,-0.935993814,-0.399389068,-1.233783701,-0.456878284,-0.295945838,-0.543927481,-0.356647031,-0.595096917,-0.634040358,0.343123284,-0.641572015,0.505250816,-0.828411269,-0.839642867,-0.527082652,-0.650543054,-0.991139994,-0.358737585,-0.358486517,-0.31537103,-0.017262596,-0.757274507,-0.507765678,-1.04545512,-1.117494138,-0.62610834,-0.565128112,-0.936338016,0.652663943,-0.318071166,-0.518666771,-0.507409111,-0.512115314,-0.973594808,-0.122216043,-0.489772972,-0.346449132
382828,29,464,0.800451894,0.815465729,0.537037037,1,97.523,32.74685326,19.62836566,74.60952236,1654.025862,664.0409483,0.983675933,-0.724511366,0.005534863,-0.470114595,0.684122549,-0.72246188,0.619291931,-0.835040157,-1.011260113,1.833228454,-0.923532388,0.239760828,-0.733899027,3.469661468,-0.369111596,0.730628317,-0.106169747,-0.65815312,-0.561846327,0.410197124,0.299587633,0.580779558,-0.541671832,-0.29132075,-0.175821955,-0.61451318,-1.179679176,-0.485860754,-0.792407398,-0.415245347,-0.165253741,-0.691439371,0.321660265,-1.083601791,-0.727213117,-1.125668745,-0.518918618,0.64899377,0.053952888,-0.080611277,-0.590173347,-0.33658551,-0.635661006,-0.468338864,0.182061937,-0.325358353,-0.871072542
382828,30,68,0.738910681,0.985507246,0.755555556,1,27.515,11.48322619,7.737436708,55.53457171,2486.441176,664.5588235,0.551935016,3.06920534,0.170789154,1.328065343,0.711986703,-0.475177803,-1.090743458,-0.704870152,-1.019212529,-1.049836492,-0.960942925,-0.856325292,-1.101068365,0.215187437,0.193774445,-1.010527129,0.282817187,-0.660920987,4.85227904,-2.613796731,-0.701931971,-0.659344361,-0.830441326,-0.10204765,-0.228218536,-0.549630252,-0.577776983,-0.069019117,0.145864393,0.296180068,0.811442869,-0.436309492,-0.255342598,-1.029911619,-0.790129643,2.190156288,-0.575555381,-0.730528447,0.766993182,-0.117098764,1.918844274,-0.536407557,2.147081425,-0.502388845,-0.939997944,-0.196195706,-0.339521076
382828,31,352,0.84857855,0.882205514,0.551724138,1,79.874,30.58136254,16.17966357,52.45446991,1685.161932,670.5340909,1.786457605,-0.46770634,-0.026023846,-0.190146468,0.856602525,-0.700133823,0.51010315,-0.109843378,-1.129585307,1.241633968,-0.907607784,0.398969853,-0.778561129,2.224553183,1.203856356,0.940210821,0.367855391,-0.607812241,-0.684495439,-0.268022739,-0.20852006,1.77401849,1.855444458,0.174117144,0.246249065,-0.643456013,-1.140289971,1.179163099,-0.31800903,-0.412558212,-0.312852426,-0.781524088,-0.193788287,-0.449732216,0.400748005,-0.867024319,-0.531601967,0.973511192,1.804626553,-0.309493203,-0.577629755,-0.412428393,-0.635310879,-0.231415822,0.711291198,-0.284387797,-0.102415929
382828,32,346,0.570053271,0.97740113,0.823809524,1,65.69,23.42947084,19.24983445,32.27351359,1707.468208,679.3121387,1.729604824,-0.709455624,-0.690151203,-0.652496907,0.251043268,-0.707041938,0.279022686,-1.156125854,-0.90731771,1.730409458,-1.08902711,0.798302591,-0.793112127,1.235977778,-0.87150999,-0.242937527,1.464871626,-0.682124025,-0.707084076,-0.397511962,-0.486525573,-1.400699848,-0.830441326,-0.659464065,-0.559564483,-0.727055652,-1.115060638,-0.632966962,-0.65274882,-0.846408951,-0.861682724,-1.002086236,-0.386997237,-1.180027563,-1.080093738,2.043187243,-0.579117278,4.048600765,-0.485544047,-0.447169789,-0.66752787,-0.529710532,-0.625447851,-0.505272253,-0.208523873,-0.011292772,-0.933492973
382828,33,159,0.527439082,0.963636364,0.815384615,1,42.765,15.53048945,13.19459283,82.48771337,2872.402516,689.0691824,0.957233567,2.289930049,0.116259095,-0.443254355,0.257076473,-0.67732207,-1.259958926,-1.150288995,-1.156207533,-0.835821057,-0.991031309,-1.642743076,-1.197993173,-0.740550793,-0.911381691,0.174988061,0.380391398,0.582526259,-0.051055747,-1.296840405,-0.819206231,0.882304732,-0.828175068,-0.810825342,-0.555664142,-0.95267032,-0.816433252,2.723825486,-0.275849692,-0.078220321,1.627421739,-0.749935442,1.935312115,-1.126283038,-1.049041968,1.684859973,-0.579988534,-0.74709046,-0.734211513,1.344417085,1.711482435,-0.750524107,-0.482629791,-0.781651137,-0.456430038,-0.464235503,-0.27848931
382828,34,171,0.791913379,0.909574468,0.678571429,1,48.769,19.33651534,11.80752291,-56.70503505,1432.28655,690.8596491,2.037627385,-0.619593313,-1.387157441,-1.307611524,-0.962487191,-0.732311941,-1.144697072,-1.430084288,0.48906397,0.682708762,-0.820146967,-0.811139633,-2.074890824,-0.948027188,-1.379000113,-0.072360477,-0.884561333,-0.667669804,0.086052727,-0.594853348,-0.477365438,-0.180821846,-0.808526329,-2.044891324,-0.376232253,-0.95267032,-0.828752238,2.349229899,0.064915172,-1.363271537,-0.935435159,-1.209124873,-0.736336787,-1.27639258,-1.559394065,-1.32213382,-0.579988534,-0.777440653,1.294512855,1.173609807,-0.600128729,-0.385446941,-0.636761407,-0.842981823,-0.2228707,-0.427845844,-1.40954539
382828,35,494,0.813551911,0.862129145,0.619047619,1,100.044,34.96851173,20.3339201,88.05398758,1691.967611,711.2469636,2.051481332,-0.839213257,-0.44265388,-0.552168712,0.333504017,-0.707774367,1.528908485,-1.098865441,-0.917243473,1.822469774,-1.067149939,1.147631691,-0.506536973,3.744269866,1.329390546,-0.079709175,0.719214435,-0.682124025,-0.707717307,0.036667101,-0.323499838,-1.265319512,-0.830149557,-0.559671149,-0.04601136,-0.829221884,-1.164566199,-0.583004546,-0.391283559,-0.756993924,-0.254956135,-0.900185989,-0.18931159,-1.224387989,-0.939961406,2.451705749,-0.57022483,0.294387014,0.132246725,-0.381511165,-0.67456247,-0.210020124,-0.633316159,-0.792014094,-0.062984459,-0.320438376,-0.826370719
382828,36,404,0.74111356,0.83991684,0.721428571,1,90.203,29.47614341,19.78968409,82.39708375,1671.009901,724.5569307,2.019391163,-0.823311831,-0.531933612,-0.491345665,0.544987744,-0.410189227,0.791988528,-1.070524849,-1.01130694,1.361998412,-1.007436312,1.187118736,-0.389528234,3.21874563,-0.471999411,-0.043780767,0.181817563,-0.668358525,-0.672329089,-0.348861096,-0.418448543,-1.00235715,-0.822235682,-0.457705781,-0.452363223,-0.689636642,-1.1743649,-0.558278406,-0.729835965,-0.673781974,-0.53467949,-0.707954761,-0.331165103,-1.122159371,-1.11656632,1.716199865,-0.52514515,0.201231931,-0.527195994,-0.445919808,-0.5954329,-0.344557601,-0.626229524,-0.603594662,-0.118345427,-0.28514607,-0.733262116
382828,37,522,0.778283236,0.794520548,0.573626374,1,103.237,34.46153666,21.63885973,49.85889561,1650.586207,727.2586207,3.034128398,-0.750782059,-0.437715709,-0.970160112,-0.340701341,-0.409166398,-0.119372506,-1.103180977,-0.856652882,0.897760172,-0.849348657,0.670656056,-0.752742773,0.678827043,-0.380188186,0.575293248,0.71340214,-0.680151104,-0.582152673,0.491437117,-0.077933115,0.766337365,-0.795512778,0.731542343,0.034161641,-0.696203869,-1.262103812,-0.100021311,-0.811232184,-0.397798041,-0.605350229,-0.702583394,-0.517222007,-1.217404384,-1.208459272,0.119082022,-0.575368543,1.83921036,-0.151748101,-0.842359751,-0.455215446,-0.009907102,-0.635783273,0.420744776,-0.453124576,-0.355388857,-0.858556101
382828,38,394,0.931700816,0.74904943,0.4925,1,99.209,41.07648073,14.92007197,70.50011695,1714.025381,716.0939086,0.801800994,-0.799931668,-0.49785923,-0.496014408,0.098519859,-0.732311941,0.929287577,-1.049219541,-1.144546402,1.461560175,-1.037411187,1.396227279,-0.505729337,3.125348465,-0.377599604,-0.607286727,0.834747362,-0.674805193,-0.719004218,-0.744084694,0.235094581,-1.169695298,-0.818003385,-0.452279572,-0.496409033,-0.944099216,-1.171127073,-0.625948388,-0.545952055,-0.765017255,-0.82167612,-0.792320453,-0.212638453,-1.201478051,-0.889053913,1.321810769,-0.57616297,2.360969026,-0.341507915,-0.300921713,-0.623457524,-0.537180517,-0.635465504,-0.735485397,-0.679350022,-0.193614745,-0.951725798
382828,39,152,0.535336653,0.926829268,0.723809524,1,43.435,15.5060111,13.0969783,-57.98662621,2577.967105,723.8486842,0.715521732,-0.330002887,0.046629322,-0.328560146,0.194225573,-0.608118381,-0.859102098,-0.840847192,-1.146572956,-0.927705918,-1.049561176,-0.344424139,-1.149154078,-0.258861254,-0.232576041,-0.634232719,0.449864743,-0.487033361,-0.66932339,-0.845104983,-0.327118982,0.086204147,-0.819536463,-0.054047174,-0.618000423,-0.571140636,-0.76252645,0.692110309,-0.913899163,-0.204227477,-0.299806415,-0.607024035,-0.445883394,-0.925252866,-0.471688864,-1.041067713,-0.548256571,-0.86201225,1.392821078,-0.630332943,-0.548938834,0.199297905,-0.505760439,-0.944869469,0.169777664,-0.358858588,-0.804225713
382828,40,327,0.771106341,0.758700696,0.530844156,1,88.739,27.8830055,17.75328743,-31.13149205,1707.917431,739.116208,0.680783212,-0.829613801,-0.559129142,-0.653585383,0.001845273,-0.701927533,-0.101395799,-1.067357551,-1.150724419,0.659849616,-1.037903821,0.040672371,-0.844776566,1.433606104,-0.658320666,-0.787674377,1.394739617,-0.545452938,-0.718133991,-0.689597198,1.31782889,-1.29245583,-0.663880459,0.082207504,-0.775470633,-0.798374367,-1.160324638,-0.61691225,-0.490765335,-0.782716293,-0.958377387,-0.892906174,-0.257244292,-1.147128196,-1.085896184,2.753837755,-0.5361995,0.495593333,0.052474275,-0.721133893,-0.690792426,-0.133674373,-0.578989094,-1.004945328,-0.738986594,-0.270002858,-0.894373808
382828,41,87,0.822419037,0.956043956,0.776785714,1,33.403,14.31609518,8.144171346,-87.97742268,1378.137931,744.3678161,1.748910094,-0.419464949,0.779882421,-0.221952223,0.554667297,-0.730027868,-0.997240814,-0.903379774,0.061918766,-0.207041931,-0.800209109,-0.055315334,-0.94616036,0.381120261,-0.166281981,0.151993629,-0.354238922,-0.682124025,-0.017318743,-0.14276908,-0.399634605,-0.359754255,-0.65985659,-0.430709291,-0.38097743,-0.925270632,-0.817321309,1.560047873,4.745773945,-0.24102238,-0.369390369,-0.446569314,-0.218885894,-1.140269634,-0.695433212,-1.179489219,-0.413680859,-0.568675192,1.198020618,3.749704057,-0.660569644,0.577134701,-0.636761407,-0.376275002,0.018904968,-0.312233894,-0.662068993
382828,42,470,0.623645937,0.955284553,0.736677116,1,80.287,28.12460273,21.98519723,13.01985744,1655.43617,746.3297872,2.533178588,-0.650632834,-0.276668151,-0.6973898,0.334338172,-0.59744358,0.017046116,-1.102983565,-1.079532265,1.167786237,-0.893117561,0.279509993,-0.281663423,0.682693924,-0.295971983,0.569517242,0.659483237,-0.651447374,-0.565057514,0.51373269,-0.375819737,-0.156155908,-0.767883816,0.296790583,-0.212050702,-0.600241669,-1.267448112,-0.415714961,-0.663131731,-0.507306812,-0.769589511,-0.674921989,-0.44228069,-1.119008584,-1.02028601,1.428737481,-0.567481387,2.534635124,-0.46590815,-0.654812588,-0.336196556,-0.384614751,-0.628432703,0.093231683,-0.349800633,-0.282964148,-0.698731631
382828,43,296,0.721278852,0.90797546,0.696470588,1,66.021,23.85105703,16.52031061,-84.20963292,1694.614865,746.6452703,1.071668371,-0.738719951,-0.545321217,-0.31660759,0.091865453,-0.571869775,1.194958162,-1.080535335,-1.151870539,2.031072104,-1.041774205,1.238679279,-0.641135152,4.199135372,-0.108035342,-0.588636388,1.221699547,-0.682124025,-0.660990266,-0.155889547,0.214369565,-0.436308376,-0.73622812,0.05731908,-0.573994448,-0.650042293,-1.057223413,-0.621704971,-0.256278254,-0.732050219,-0.695001951,-0.760133066,-0.289467626,-1.080662627,-1.02026454,1.465472346,-0.559110801,0.822292584,-0.221651684,-0.508974394,-0.673729045,-0.493436872,-0.593637769,-0.678484237,-0.476603598,-0.177098619,-0.934152915
382828,44,208,0.554079994,0.96744186,0.815686275,1,49.687,17.96367275,14.95410061,64.81238687,4546.432692,748.8221154,0.762906281,-1.184548248,-2.053793382,-1.24103365,-1.133549097,-0.732311941,-1.03851756,-1.098643636,-1.357680298,1.569421492,-1.338017457,-2.118301167,-2.09966166,-1.080127689,-1.142481686,-0.315948468,-1.754459393,-0.682124025,-0.870608793,-3.266738567,-0.874853147,-1.755570275,-0.830441326,0.863944116,-2.026171764,-0.95267032,0.166354471,0.129069807,-1.697735386,-1.333782863,-1.194071006,-1.212986817,-0.46661978,-1.116097781,-1.356938136,-1.3168046,-0.531437277,-0.684826938,-0.579703933,-0.148775112,-0.72091468,-0.750524107,-0.270287795,-0.914793568,0.706740682,-0.155582904,-1.413565913
382828,45,67,0.844950161,0.943661972,0.797619048,1,28.168,12.78477163,6.837871785,-83.20768482,2547.880597,754.2985075,0.322766542,-0.689311056,0.152844814,0.636329935,0.491528719,-0.732311941,-1.001830177,-0.260810896,-1.286296165,-0.780291909,-0.886933567,-1.184415051,-1.11824012,0.272456889,3.806588796,0.108073854,0.142013415,-0.682124025,-0.616800271,0.308222603,-0.222909324,0.347923251,-0.798172895,-0.695074398,0.486572262,-0.875583739,-1.057708217,-0.496254866,0.610257619,0.375816234,0.426856428,-0.572450585,-0.472155314,-1.072450992,-0.530745333,0.608791776,-0.579988534,-0.728897618,0.4500138,-0.050409627,-0.678079953,-0.575771076,-0.636761407,-0.563687723,-0.307669645,-0.223088711,0.579633509
382828,46,422,0.763724324,0.803809524,0.581267218,1,91.477,30.16696932,19.47406168,73.50642384,1639.836493,764.3744076,1.955796715,-0.437976199,0.111686094,-0.585901415,0.008599845,-0.675805776,1.097473331,-1.092372335,-0.926409617,1.042594734,-0.748341036,-0.074646179,-0.345297439,0.496407613,-0.349326039,0.578864251,0.764701271,-0.528884712,-0.361361704,0.657813113,-0.178898895,0.201513224,-0.824805756,-0.90760366,0.349659725,-0.463757825,-1.274180946,-0.657478291,-0.319360086,-0.105050327,-0.754630454,-0.645805858,0.317853298,-1.198245456,-1.178198456,0.391897678,-0.579988534,4.533213808,-0.669694813,-0.64009199,-0.274551924,-0.595433187,-0.636761407,0.7028844,-0.913696161,0.069709119,-0.634937559
382828,47,77,0.64768739,0.9625,0.777777778,1,29.392,11.48222338,8.74837708,59.79476763,1671.272727,761.1298701,0.806033869,0.173968434,-0.248041227,0.25832382,0.531635278,-0.680698043,0.821634714,-1.075440582,-1.062330295,1.713127873,-0.914937828,0.833635728,-0.398729944,1.929100603,-0.463411051,-0.30444339,0.230468796,-0.682124025,-0.029714279,-0.382137904,-0.254845112,0.531262421,-0.830441326,0.041809894,-0.021298239,-0.898493842,-1.2339965,0.216935378,0.710151147,-0.450828024,-0.624092663,-0.612747724,-0.304737578,-1.032694548,-1.203737259,-0.104176446,-0.579988534,3.085547602,-0.207909798,0.162174531,1.802472695,-0.57897118,-0.619078792,-0.043259718,-0.768988729,-0.070833991,-0.799398335
382828,48,97,0.81949068,0.932692308,0.734848485,1,35.818,14.99298061,8.592364908,37.97686915,2473.092784,763.5463918,0.437860157,1.717855412,-0.044403501,-0.139453452,0.208202452,-0.038338485,-1.060537456,-0.834606056,-1.239876874,-1.316468169,-0.807649,-1.417057011,-0.787120984,-0.478968851,-0.161288506,-0.929657625,0.368292645,0.335465237,3.233235798,-1.437840485,-0.119976406,1.34211782,-0.828955408,-0.639940181,-0.363161467,-0.459302873,-0.682898773,0.735039949,-0.064888716,0.287042875,-0.269381307,-0.750085254,0.314894037,-0.872661827,-1.019599931,-0.799229674,-0.579988534,-0.760732776,-0.489017736,0.403429411,1.592618386,1.312491272,0.596380303,-0.600231959,-0.889658846,-0.418006166,-0.415481637
382828,49,199,0.647645136,0.970731707,0.737037037,1,49.34,18.4600998,14.06552737,60.73941191,2691.658291,762.5577889,0.643237636,-0.172311937,0.457513818,-0.597543428,0.584070071,-0.56855399,-1.261726072,-0.868408277,-1.257467757,-0.392177793,-1.087435127,-1.398435341,-1.106606166,-0.758157837,-0.734135102,0.242805897,0.094386776,-0.164346077,-0.523621764,0.680493618,-0.097345922,0.891848812,-0.7580165,0.428681514,0.611584574,-0.627298817,-1.082617152,0.166753482,-0.921699274,-0.356737033,0.039137463,-0.852948987,0.297417799,-1.218711085,-0.963515999,-0.899144606,-0.579988534,-0.789238324,-0.3162654,1.457523321,-0.678342665,-0.750524107,-0.636761407,-0.855488923,0.486603455,-0.519582388,-0.327601044
382828,50,85,0.828493551,0.965909091,0.817307692,1,32.088,14.01940367,7.85084647,77.6345668,4016.717647,770.2117647,0.416345855,-0.958878059,-2.16834748,-1.415401137,-1.298844209,-0.732311941,-1.26641683,-1.461542964,-1.186309775,-1.295111837,-1.671429041,-2.196880258,-2.998730142,-1.080127689,-1.428451612,2.601461514,-0.682610888,-0.548860694,-0.59180425,-0.615958525,-0.902816595,0.281664367,-0.830441326,-2.061201568,-1.011268871,-0.95267032,-1.280329462,-0.243034685,-1.676841061,-1.616939976,-1.19558123,-1.212986817,-0.962323817,-1.27639258,-1.559394065,-1.239334927,-0.579988534,-0.65796592,-0.007134847,-0.443443898,-0.180702733,-0.750524107,-0.636761407,-0.869167043,3.656434474,-0.520169744,-1.450349046
382828,51,182,0.680174208,0.962962963,0.823529412,1,46.966,17.93471641,13.14705296,-77.01757024,3956.824176,774.3296703,1.54304739,-1.025573709,-2.071178065,-1.415401137,-1.298844209,-0.37971452,-1.177178702,-1.461542964,-0.474462079,-0.640635889,-1.655788338,-2.196880258,-2.987871904,-1.080127689,-1.428451612,1.782802182,0.06281362,-0.670806841,-0.723580268,0.474223862,-0.629030322,-0.432344387,-0.830441326,-2.061201568,-0.476476653,-0.92865795,-1.225086569,0.23280958,-1.583256119,-1.62704904,-1.19558123,-1.212986817,-0.93256318,-1.27639258,-1.559394065,-1.32213382,-0.579988534,-0.22685006,1.845910096,-0.605555037,-0.260090398,-0.750524107,-0.636761407,-0.35302009,2.270822858,-0.510559405,-1.495413811
382828,52,108,0.545701093,1,0.9,1,34.412,12.94499179,10.84764296,79.85073958,1660.759259,774.6759259,0.906783057,0.457177032,-0.14380814,-0.272517413,0.220632835,-0.542807602,1.364922523,-0.957974532,-1.005277593,1.707660076,-0.800322041,1.397403697,0.070848082,3.52406488,-0.252411921,-0.124325638,0.148531345,-0.678309712,-0.379780786,-0.164994552,-0.351746317,-0.283168885,-0.830441326,0.076036173,-0.386205246,-0.570173203,-1.126189174,-0.148415387,-0.37680889,-0.414903233,-0.511856929,-0.791110271,-0.286234041,-1.036856095,-0.975238307,-0.458126946,-0.577197289,1.773601246,-0.337987315,-0.304266768,0.500137525,-0.317057291,-0.633609643,0.25057636,-0.122762434,-0.259457288,-0.707882035
382828,53,92,0.909804213,0.958333333,0.773109244,1,36.86,16.97408181,7.044883912,-86.35516503,1676.75,774.6956522,0.745979456,-0.771364867,-0.485032086,0.639611064,0.085917328,-0.693433144,0.451141543,-1.133555321,-0.849651517,1.704182991,-0.966720077,1.235546238,-0.430397536,3.12525693,0.002117629,-0.65160604,0.037265918,-0.682124025,-0.630411186,-0.374924047,-0.450869822,0.289571573,-0.830441326,-0.166510304,-0.561411961,-0.823120569,-1.240375564,-0.649884569,0.519023893,-0.763620636,-0.386951885,-0.82539684,-0.375674313,-1.052621803,-0.870799249,0.262586723,-0.579988534,2.023012606,-0.580434971,-0.686537508,-0.676717952,-0.659148455,-0.636761407,-0.592937172,-0.7956831,-0.329430394,-0.825005861
382828,54,63,0.886135371,0.954545455,0.875,1,28.879,13.35750395,6.190221057,-83.07464132,2649.539683,776.5873016,0.324321273,0.939370462,-0.569680669,-0.444672883,0.668201322,-0.502074026,-1.11086564,-1.019343943,-1.299347885,-1.205466449,-0.983442047,-1.113776166,-0.734605244,-0.751955367,-0.609595035,-0.782159587,0.208552108,-0.221683374,0.398931644,-1.360943686,0.134277594,-0.183539138,-0.475194302,0.021211414,-0.727298891,-0.457809214,-1.009293963,0.374708433,-0.545293359,-0.666148,0.33240416,-1.08195779,-0.464559435,-0.961211265,-0.804183144,4.497565927,-0.011055669,-0.898991733,0.390096714,-0.812966002,0.770622275,0.884502908,-0.239767274,-0.177386084,-0.355841626,-0.482831987,-0.311950993
382828,55,534,0.569376182,0.855769231,0.637992832,1,94.867,30.40533493,24.99552967,-46.44409489,1636.157303,789.2378277,3.081927061,-0.660812733,-0.350539452,-0.599308073,0.055068762,-0.697704456,0.04410218,-1.083523917,-0.937133171,1.238763226,-0.674752356,-0.068099785,-0.58962803,2.264260179,0.689073771,0.862023174,1.259432648,-0.630438718,-0.529049344,0.137180626,-0.300256365,-0.762931056,-0.803855019,-0.220562262,0.659388549,-0.295030177,-1.136600884,-0.508200156,-0.044963682,-0.296985113,-0.552493236,-0.671403044,-0.278756692,-1.173692999,-1.097865798,3.351072427,-0.533133525,1.255875154,-0.397094168,-0.580855215,-0.342088061,-0.361602806,-0.608714291,0.488274367,-0.240099024,-0.199389113,-0.54290278
382828,56,233,0.928610766,0.91372549,0.784511785,1,64.515,29.23000991,10.84595047,86.84374384,2463.519313,782.5193133,0.762127829,1.951954436,0.442729783,-0.00757018,0.528941494,-0.508881718,-1.158656687,-0.560949069,-1.241327452,-0.741663194,-0.62852994,-1.586034696,-0.97870636,0.159697912,0.27013335,0.206195214,1.04054598,0.740860305,2.101813491,0.070899789,-0.574183263,0.58609593,-0.747864521,0.155881937,0.190607759,-0.562284385,-0.370087643,1.867540244,-0.536608407,0.887720052,0.035523467,-0.2186817,0.930568291,-0.683242739,-0.629962501,-0.32902057,-0.564462993,-0.523882531,-0.343266773,1.242677352,2.908508203,0.622724799,0.94818599,0.026849104,0.048785875,-0.315165111,0.097615631
382828,57,257,0.424792292,0.962546816,0.751461988,1,55.708,19.13836523,17.32578677,-77.96071704,2743.840467,782.5992218,1.388725131,-0.529355643,0.672050334,3.140824319,0.540636068,1.596885383,-1.165450245,-0.880265909,-1.147844014,-0.53204021,-0.903744179,-1.564265887,-0.963684411,-0.043796716,0.123350055,0.932626369,0.676853973,0.262867363,0.271119944,0.580555971,-0.202183564,0.476993493,-0.823711336,0.567439503,-0.245165769,-0.80581472,-1.169700911,-0.104902769,2.155182799,0.151904354,0.149175867,-0.586133472,1.06825478,-1.194154827,-0.942168374,4.129625071,-0.552423689,-0.501294066,0.725570276,-0.090164249,-0.417452414,-0.750524107,-0.561929324,-0.228074934,0.197074905,-0.46979272,0.524947382
382828,58,91,0.740313078,0.919191919,0.689393939,1,33.792,13.56515397,9.119341073,-33.09744177,1726.978022,797.1978022,0.496492911,-0.825526518,-0.823869415,-0.795034064,-0.492569081,-0.732311941,-0.45254506,-1.050493205,-1.135008728,-0.047593466,-1.048586952,0.617084015,-0.823724382,0.349993647,-0.797374457,-0.855658756,-0.642770414,-0.682124025,-0.681563603,-0.842485377,-0.073840199,-0.226683584,0.850695392,0.251548967,-0.456720087,-0.906828627,-1.263696959,-0.42398607,-0.758103391,-0.834293373,-0.361058953,-0.832021254,-0.289364988,-1.084192844,-0.653660128,-1.218616055,-0.578332191,-0.344834725,-0.201155929,-0.716925845,-0.516857488,-0.750524107,-0.636761407,0.14468417,-1.032400573,-0.442324646,-0.971770806
