TipoActividad,cnae09,URI_CNAE,Seccion,Column,Column2,Column3,Column4,Padre,titulo,Descripción:,CNAE 09 a dos dígitos,CNAE 09 a tres dígitos,CNAE 09 a cuatro dígitos,Column 3,Ramas de actividad CNAE 09 (R-6),Ramas de actividad CNAE 09 (R-12),Ramas de actividad CNAE 09 (R-28),Ramas de actividad CNAE 09 (R-66)
Cod4,2899,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/2899,C,2,8,9,9,Cod3/289,Fabricación de otra maquinaria para usos específicos n.c.o.p.,,,,,,,,,
Division,29,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/29,C,2,9,,,Seccion/C,"Fabricación de vehículos de motor, remolques y semirremolques",,,,,,,,,
Cod3,291,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/291,C,2,9,1,,Division/29,Fabricación de vehículos de motor,,,,,,,,,
Cod4,2910,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/2910,C,2,9,1,0,Cod3/291,Fabricación de vehículos de motor,,,,,,,,,
Cod3,292,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/292,C,2,9,2,,Division/29,Fabricación de carrocerías para vehículos de motor; fabricación de remolques y semirremolques,,,,,,,,,
Cod4,2920,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/2920,C,2,9,2,0,Cod3/292,Fabricación de carrocerías para vehículos de motor; fabricación de remolques y semirremolques,,,,,,,,,
Cod3,293,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/293,C,2,9,3,,Division/29,"Fabricación de componentes, piezas y accesorios para vehículos de motor",,,,,,,,,
Cod4,2931,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/2931,C,2,9,3,1,Cod3/293,Fabricación de equipos eléctricos y electrónicos para vehículos de motor,,,,,,,,,
Cod4,2932,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/2932,C,2,9,3,2,Cod3/293,"Fabricación de otros componentes, piezas y accesorios para vehículos de motor",,,,,,,,,
Division,30,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/30,C,3,0,,,Seccion/C,Fabricación de otro material de transporte,,,,,,,,,
Cod3,301,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/301,C,3,0,1,,Division/30,Construcción naval,,,,,,,,,
Cod4,3011,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3011,C,3,0,1,1,Cod3/301,Construcción de barcos y estructuras flotantes,,,,,,,,,
Cod4,3012,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3012,C,3,0,1,2,Cod3/301,Construcción de embarcaciones de recreo y deporte,,,,,,,,,
Cod3,302,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/302,C,3,0,2,,Division/30,Fabricación de locomotoras y material ferroviario,,,,,,,,,
Cod4,3020,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3020,C,3,0,2,0,Cod3/302,Fabricación de locomotoras y material ferroviario,,,,,,,,,
Cod3,303,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/303,C,3,0,3,,Division/30,Construcción aeronáutica y espacial y su maquinaria,,,,,,,,,
Cod4,3030,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3030,C,3,0,3,0,Cod3/303,Construcción aeronáutica y espacial y su maquinaria,,,,,,,,,
Cod3,304,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/304,C,3,0,4,,Division/30,Fabricación de vehículos militares de combate,,,,,,,,,
Cod4,3040,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3040,C,3,0,4,0,Cod3/304,Fabricación de vehículos militares de combate,,,,,,,,,
Cod3,309,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/309,C,3,0,9,,Division/30,Fabricación de material de transporte n.c.o.p.,,,,,,,,,
Cod4,3091,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3091,C,3,0,9,1,Cod3/309,Fabricación de motocicletas,,,,,,,,,
Cod4,3092,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3092,C,3,0,9,2,Cod3/309,Fabricación de bicicletas y de vehículos para personas con discapacidad,,,,,,,,,
Cod4,3099,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3099,C,3,0,9,9,Cod3/309,Fabricación de otro material de transporte n.c.o.p.,,,,,,,,,
Division,31,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/31,C,3,1,,,Seccion/C,Fabricación de muebles,,,,,,,,,
Cod3,310,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/310,C,3,1,0,,Division/31,Fabricación de muebles,,,,,,,,,
Cod4,3101,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3101,C,3,1,0,1,Cod3/310,Fabricación de muebles de oficina y de establecimientos comerciales,,,,,,,,,
Cod4,3102,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3102,C,3,1,0,2,Cod3/310,Fabricación de muebles de cocina,,,,,,,,,
Cod4,3103,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3103,C,3,1,0,3,Cod3/310,Fabricación de colchones,,,,,,,,,
Cod4,3109,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3109,C,3,1,0,9,Cod3/310,Fabricación de otros muebles,,,,,,,,,
Division,32,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/32,C,3,2,,,Seccion/C,Otras industrias manufactureras,,,,,,,,,
Cod3,321,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/321,C,3,2,1,,Division/32,"Fabricación de artículos de joyería, bisutería y similares",,,,,,,,,
Cod4,3211,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3211,C,3,2,1,1,Cod3/321,Fabricación de monedas,,,,,,,,,
Cod4,3212,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3212,C,3,2,1,2,Cod3/321,Fabricación de artículos de joyería y artículos similares,,,,,,,,,
Cod4,3213,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3213,C,3,2,1,3,Cod3/321,Fabricación de artículos de bisutería y artículos similares,,,,,,,,,
Cod3,322,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/322,C,3,2,2,,Division/32,Fabricación de instrumentos musicales,,,,,,,,,
Cod4,3220,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3220,C,3,2,2,0,Cod3/322,Fabricación de instrumentos musicales,,,,,,,,,
Cod3,323,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/323,C,3,2,3,,Division/32,Fabricación de artículos de deporte,,,,,,,,,
Cod4,3230,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3230,C,3,2,3,0,Cod3/323,Fabricación de artículos de deporte,,,,,,,,,
Cod3,324,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/324,C,3,2,4,,Division/32,Fabricación de juegos y juguetes,,,,,,,,,
Cod4,3240,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3240,C,3,2,4,0,Cod3/324,Fabricación de juegos y juguetes,,,,,,,,,
Cod3,325,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/325,C,3,2,5,,Division/32,Fabricación de instrumentos y suministros médicos y odontológicos,,,,,,,,,
Cod4,3250,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3250,C,3,2,5,0,Cod3/325,Fabricación de instrumentos y suministros médicos y odontológicos,,,,,,,,,
Cod3,329,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/329,C,3,2,9,,Division/32,Industrias manufactureras n.c.o.p.,,,,,,,,,
Cod4,3291,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3291,C,3,2,9,1,Cod3/329,"Fabricación de escobas, brochas y cepillos",,,,,,,,,
Cod4,3299,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3299,C,3,2,9,9,Cod3/329,Otras industrias manufactureras n.c.o.p.,,,,,,,,,
Division,33,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/33,C,3,3,,,Seccion/C,Reparación e instalación de maquinaria y equipo,,,,,,,,,
Cod3,331,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/331,C,3,3,1,,Division/33,"Reparación de productos metálicos, maquinaria y equipo",,,,,,,,,
Cod4,3311,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3311,C,3,3,1,1,Cod3/331,Reparación de productos metálicos,,,,,,,,,
Cod4,3312,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3312,C,3,3,1,2,Cod3/331,Reparación de maquinaria,,,,,,,,,
Cod4,3313,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3313,C,3,3,1,3,Cod3/331,Reparación de equipos electrónicos y ópticos,,,,,,,,,
Cod4,3314,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3314,C,3,3,1,4,Cod3/331,Reparación de equipos eléctricos,,,,,,,,,
Cod4,3315,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3315,C,3,3,1,5,Cod3/331,Reparación y mantenimiento naval,,,,,,,,,
Cod4,3316,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3316,C,3,3,1,6,Cod3/331,Reparación y mantenimiento aeronáutico y espacial,,,,,,,,,
Cod4,3317,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3317,C,3,3,1,7,Cod3/331,Reparación y mantenimiento de otro material de transporte,,,,,,,,,
Cod4,3319,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3319,C,3,3,1,9,Cod3/331,Reparación de otros equipos,,,,,,,,,
Cod3,332,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/332,C,3,3,2,,Division/33,Instalación de máquinaria y equipos industriales,,,,,,,,,
Cod4,3320,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3320,C,3,3,2,0,Cod3/332,Instalación de máquinaria y equipos industriales,,,,,,,,,
Seccion,D,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/D,D,D,,,,,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",,,,,,,,,
Division,35,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/35,D,3,5,,,Seccion/D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",,,,,,,,,
Cod3,351,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/351,D,3,5,1,,Division/35,"Producción, transporte y distribución de energía eléctrica",,,,,,,,,
Cod4,3512,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3512,D,3,5,1,2,Cod3/351,Transporte de energía eléctrica,,,,,,,,,
Cod4,3513,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3513,D,3,5,1,3,Cod3/351,Distribución de energía eléctrica,,,,,,,,,
Cod4,3514,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3514,D,3,5,1,4,Cod3/351,Comercio de energía eléctrica,,,,,,,,,
Cod4,3515,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3515,D,3,5,1,5,Cod3/351,Producción de energía hidroeléctrica,,,,,,,,,
Cod4,3516,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3516,D,3,5,1,6,Cod3/351,Producción de energía eléctrica de origen térmico convencional,,,,,,,,,
Cod4,3517,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3517,D,3,5,1,7,Cod3/351,Producción de energía eléctrica de origen nuclear,,,,,,,,,
Cod4,3518,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3518,D,3,5,1,8,Cod3/351,Producción de energía eléctrica de origen eólico,,,,,,,,,
Cod4,3519,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3519,D,3,5,1,9,Cod3/351,Producción de energía eléctrica de otro tipo,,,,,,,,,
Cod3,352,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/352,D,3,5,2,,Division/35,Producción de gas; distribución por tubería de combustibles gaseosos,,,,,,,,,
Cod4,3521,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3521,D,3,5,2,1,Cod3/352,Producción de gas,,,,,,,,,
Cod4,3522,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3522,D,3,5,2,2,Cod3/352,Distribución por tubería de combustibles gaseosos,,,,,,,,,
Cod4,3523,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3523,D,3,5,2,3,Cod3/352,Comercio de gas por tubería,,,,,,,,,
Cod3,353,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/353,D,3,5,3,,Division/35,Suministro de vapor y aire acondicionado,,,,,,,,,
Cod4,3530,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3530,D,3,5,3,0,Cod3/353,Suministro de vapor y aire acondicionado,,,,,,,,,
Seccion,E,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/E,E,E,,,,,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",,,,,,,,,
Division,36,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/36,E,3,6,,,Seccion/E,"Captación, depuración y distribución de agua",,,,,,,,,
Cod3,360,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/360,E,3,6,0,,Division/36,"Captación, depuración y distribución de agua",,,,,,,,,
Cod4,3600,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3600,E,3,6,0,0,Cod3/360,"Captación, depuración y distribución de agua",,,,,,,,,
Division,37,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/37,E,3,7,,,Seccion/E,Recogida y tratamiento de aguas residuales,,,,,,,,,
Cod3,370,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/370,E,3,7,0,,Division/37,Recogida y tratamiento de aguas residuales,,,,,,,,,
Cod4,3700,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3700,E,3,7,0,0,Cod3/370,Recogida y tratamiento de aguas residuales,,,,,,,,,
Division,38,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/38,E,3,8,,,Seccion/E,"Recogida, tratamiento y eliminación de residuos; valorización",,,,,,,,,
Cod3,381,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/381,E,3,8,1,,Division/38,Recogida de residuos,,,,,,,,,
Cod4,3811,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3811,E,3,8,1,1,Cod3/381,Recogida de residuos no peligrosos,,,,,,,,,
Cod4,3812,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3812,E,3,8,1,2,Cod3/381,Recogida de residuos peligrosos,,,,,,,,,
Cod3,382,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/382,E,3,8,2,,Division/38,Tratamiento y eliminación de residuos,,,,,,,,,
Cod4,3821,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3821,E,3,8,2,1,Cod3/382,Tratamiento y eliminación de residuos no peligrosos,,,,,,,,,
Cod4,3822,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3822,E,3,8,2,2,Cod3/382,Tratamiento y eliminación de residuos peligrosos,,,,,,,,,
Cod3,383,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/383,E,3,8,3,,Division/38,Valorización,,,,,,,,,
Cod4,3831,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3831,E,3,8,3,1,Cod3/383,Separación y clasificación de materiales,,,,,,,,,
Cod4,3832,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3832,E,3,8,3,2,Cod3/383,Valorización de materiales ya clasificados,,,,,,,,,
Division,39,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/39,E,3,9,,,Seccion/E,Actividades de descontaminación y otros servicios de gestión de residuos,,,,,,,,,
Cod3,390,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/390,E,3,9,0,,Division/39,Actividades de descontaminación y otros servicios de gestión de residuos,,,,,,,,,
Cod4,3900,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/3900,E,3,9,0,0,Cod3/390,Actividades de descontaminación y otros servicios de gestión de residuos,,,,,,,,,
Seccion,F,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/F,F,F,,,,,Construcción,,,,,,,,,
Division,41,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/41,F,4,1,,,Seccion/F,Construcción de edificios,,,,,,,,,
Cod3,411,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/411,F,4,1,1,,Division/41,Promoción inmobiliaria,,,,,,,,,
Cod4,4110,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4110,F,4,1,1,0,Cod3/411,Promoción inmobiliaria,,,,,,,,,
Cod3,412,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/412,F,4,1,2,,Division/41,Construcción de edificios,,,,,,,,,
Cod4,4121,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4121,F,4,1,2,1,Cod3/412,Construcción de edificios residenciales,,,,,,,,,
Cod4,4122,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4122,F,4,1,2,2,Cod3/412,Construcción de edificios no residenciales,,,,,,,,,
Division,42,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/42,F,4,2,,,Seccion/F,Ingeniería civil,,,,,,,,,
Cod3,421,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/421,F,4,2,1,,Division/42,"Construcción de carreteras y vías férreas, puentes y túneles",,,,,,,,,
Cod4,4211,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4211,F,4,2,1,1,Cod3/421,Construcción de carreteras y autopistas,,,,,,,,,
Cod4,4212,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4212,F,4,2,1,2,Cod3/421,Construcción de vías férreas de superficie y subterraneas,,,,,,,,,
Cod4,4213,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4213,F,4,2,1,3,Cod3/421,Construcción de puentes y túneles,,,,,,,,,
Cod3,422,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/422,F,4,2,2,,Division/42,Construcción de redes,,,,,,,,,
Cod4,4221,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4221,F,4,2,2,1,Cod3/422,Construcción de redes para fluidos,,,,,,,,,
Cod4,4222,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4222,F,4,2,2,2,Cod3/422,Construcción de redes eléctricas y de telecomunicaciones,,,,,,,,,
Cod3,429,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/429,F,4,2,9,,Division/42,Construcción de otros proyectos de ingeniería civil,,,,,,,,,
Cod4,4291,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4291,F,4,2,9,1,Cod3/429,Obras hidráulicas,,,,,,,,,
Cod4,4299,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4299,F,4,2,9,9,Cod3/429,Construcción de otras obras de ingeniería civil n.c.o.p.,,,,,,,,,
Division,43,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/43,F,4,3,,,Seccion/F,Actividades de construcción especializada,,,,,,,,,
Cod3,431,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/431,F,4,3,1,,Division/43,Demolición y preparación de terrenos,,,,,,,,,
Cod4,4311,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4311,F,4,3,1,1,Cod3/431,Demolición,,,,,,,,,
Cod4,4312,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4312,F,4,3,1,2,Cod3/431,Preparación de terrenos,,,,,,,,,
Cod4,4313,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4313,F,4,3,1,3,Cod3/431,Perforaciones y sondeos,,,,,,,,,
Cod3,432,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/432,F,4,3,2,,Division/43,"Instalaciones eléctricas, de fontanería y otras instalaciones en obras de construcción",,,,,,,,,
Cod4,4321,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4321,F,4,3,2,1,Cod3/432,Instalaciones eléctricas,,,,,,,,,
Cod4,4322,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4322,F,4,3,2,2,Cod3/432,"Fontanería, instalaciones de sistemas de calefacción y aire acondicionado",,,,,,,,,
Cod4,4329,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4329,F,4,3,2,9,Cod3/432,Otras instalaciones en obras de construcción,,,,,,,,,
Cod3,433,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/433,F,4,3,3,,Division/43,Acabado de edificios,,,,,,,,,
Cod4,4331,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4331,F,4,3,3,1,Cod3/433,Revocamiento,,,,,,,,,
Cod4,4332,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4332,F,4,3,3,2,Cod3/433,Instalación de carpintería,,,,,,,,,
Cod4,4333,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4333,F,4,3,3,3,Cod3/433,Revestimiento de suelos y paredes,,,,,,,,,
Cod4,4334,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4334,F,4,3,3,4,Cod3/433,Pintura y acristalamiento,,,,,,,,,
Cod4,4339,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4339,F,4,3,3,9,Cod3/433,Otras actividades de acabado de edificios,,,,,,,,,
Cod3,439,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/439,F,4,3,9,,Division/43,Otras actividades de construcción especializadas,,,,,,,,,
Cod4,4391,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4391,F,4,3,9,1,Cod3/439,Construcción de cubiertas,,,,,,,,,
Cod4,4399,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4399,F,4,3,9,9,Cod3/439,Otras actividades de construcción especializadas n.c.o.p.,,,,,,,,,
Seccion,G,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/G,G,G,,,,,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,,,,,,,,,
Division,45,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/45,G,4,5,,,Seccion/G,Venta y reparación de vehículos de motor y motocicletas,,,,,,,,,
Cod3,451,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/451,G,4,5,1,,Division/45,Venta de vehículos de motor,,,,,,,,,
Cod4,4511,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4511,G,4,5,1,1,Cod3/451,Venta de automóviles y vehículos de motor ligeros,,,,,,,,,
Cod4,4519,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4519,G,4,5,1,9,Cod3/451,Venta de otros vehículos de motor,,,,,,,,,
Cod3,452,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/452,G,4,5,2,,Division/45,Mantenimiento y reparación de vehículos de motor,,,,,,,,,
Cod4,4520,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4520,G,4,5,2,0,Cod3/452,Mantenimiento y reparación de vehículos de motor,,,,,,,,,
Cod3,453,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/453,G,4,5,3,,Division/45,Comercio de repuestos y accesorios de vehículos de motor,,,,,,,,,
Cod4,4531,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4531,G,4,5,3,1,Cod3/453,Comercio al por mayor de repuestos y accesorios de vehículos de motor,,,,,,,,,
Cod4,4532,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4532,G,4,5,3,2,Cod3/453,Comercio al por menor de repuestos y accesorios de vehículos de motor,,,,,,,,,
Cod3,454,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/454,G,4,5,4,,Division/45,"Venta, mantenimiento y reparación de motocicletas y de sus repuestos y accesorios",,,,,,,,,
Cod4,4540,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4540,G,4,5,4,0,Cod3/454,"Venta, mantenimiento y reparación de motocicletas y de sus repuestos y accesorios",,,,,,,,,
Division,46,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/46,G,4,6,,,Seccion/G,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",,,,,,,,,
Cod3,461,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/461,G,4,6,1,,Division/46,Intermediarios del comercio,,,,,,,,,
Cod4,4611,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4611,G,4,6,1,1,Cod3/461,"Intermediarios del comercio de materias primas agrarias, animales vivos, materias primas textiles y productos semielaborados",,,,,,,,,
Cod4,4612,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4612,G,4,6,1,2,Cod3/461,"Intermediarios del comercio de combustibles, minerales, metales y productos químicos industriales",,,,,,,,,
Cod4,4613,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4613,G,4,6,1,3,Cod3/461,Intermediarios del comercio de la madera y materiales de construcción,,,,,,,,,
Cod4,4614,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4614,G,4,6,1,4,Cod3/461,"Intermediarios del comercio de maquinaria, equipo industrial, embarcaciones y aeronaves",,,,,,,,,
Cod4,4615,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4615,G,4,6,1,5,Cod3/461,"Intermediarios del comercio de muebles, artículos para el hogar y ferretería",,,,,,,,,
Cod4,4616,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4616,G,4,6,1,6,Cod3/461,"Intermediarios del comercio de textiles, prendas de vestir, peletería, calzado y artículos de cuero",,,,,,,,,
Cod4,4617,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4617,G,4,6,1,7,Cod3/461,"Intermediarios del comercio de productos alimenticios, bebidas y tabaco",,,,,,,,,
Cod4,4618,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/4618,G,4,6,1,8,Cod3/461,Intermediarios del comercio especializados en la venta de otros productos específicos,,,,,,,,,
