146000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
148000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
150000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specimen X:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00000,30000.0,0.00000,0.720700,0.796500,0.862600,0.916300,0.961000,0.998600,1.02830,1.04670,1.07600,1.12410,1.17140,1.21890,1.25730,1.28750,1.30970,1.33020,1.34890,1.35710,1.35900,1.35770,1.34550,1.33170,1.31630,1.30390,1.29890,1.30850,1.31760,1.32380,1.32920,1.33680,1.34790,1.36620,1.38150,1.37830,1.36710,1.35470,1.34280,1.32280,1.30610,1.29200,1.29320,1.30360,1.32080,1.33800,1.34590,1.35560,1.36880,1.38180,1.38210,1.37350,1.36000,1.34560,1.33180,1.31070,1.29400,1.29420,1.30730,1.31430,1.32350,1.33070,1.33990,1.35100,1.36840,1.37900,1.37940,1.37510,1.36220,1.34880,1.33280,1.32200,1.32000,1.32720,1.33170,1.33930,1.35050,1.36590
2000.00,32000.0,0.00000,0.782400,0.865400,0.933700,0.987500,1.03130,1.06610,1.08980,1.11710,1.15040,1.20420,1.26010,1.31400,1.35700,1.38910,1.42020,1.44780,1.47430,1.48360,1.47610,1.46850,1.44750,1.42590,1.40500,1.38960,1.38690,1.39940,1.41400,1.42820,1.44010,1.45330,1.45860,1.47120,1.49250,1.49270,1.47840,1.46050,1.44290,1.41930,1.39960,1.38650,1.39720,1.41230,1.42990,1.44680,1.45310,1.46100,1.47370,1.49330,1.50460,1.49780,1.48230,1.46710,1.44770,1.41940,1.39870,1.39470,1.40920,1.41260,1.43500,1.44770,1.45860,1.46750,1.48500,1.49710,1.49460,1.48720,1.46870,1.44900,1.43130,1.41210,1.40530,1.41490,1.43060,1.45290,1.47200,1.48670
4000.00,34000.0,0.00000,0.836500,0.929000,1.00050,1.06020,1.10930,1.14500,1.17050,1.19460,1.23080,1.28870,1.34730,1.40320,1.44770,1.47950,1.50850,1.53670,1.57070,1.58970,1.58360,1.57120,1.54550,1.51570,1.48950,1.47160,1.47230,1.48830,1.50960,1.52830,1.54260,1.55360,1.55590,1.56770,1.59400,1.59850,1.58100,1.56090,1.54470,1.52120,1.49780,1.48260,1.49540,1.51410,1.53630,1.55210,1.55760,1.56440,1.57340,1.59620,1.61380,1.61120,1.59660,1.57760,1.55370,1.52240,1.49860,1.49700,1.51620,1.53530,1.55290,1.56880,1.57900,1.58380,1.59690,1.60930,1.60370,1.58890,1.56490,1.53540,1.51010,1.48850,1.48720,1.50760,1.52820,1.54970,1.56910,1.58530
6000.00,36000.0,0.00000,0.868400,0.966200,1.04600,1.10840,1.16310,1.20380,1.23450,1.25450,1.29110,1.35190,1.41070,1.46780,1.51260,1.54400,1.56850,1.59470,1.63080,1.65920,1.65990,1.64880,1.62560,1.59410,1.56400,1.54420,1.54260,1.56290,1.58690,1.60180,1.61390,1.61990,1.62140,1.63440,1.66170,1.67300,1.65690,1.63380,1.61490,1.58830,1.55900,1.54260,1.55610,1.57790,1.60170,1.61830,1.63110,1.63960,1.64640,1.66990,1.69020,1.69140,1.67430,1.65130,1.62680,1.59410,1.56870,1.57070,1.59420,1.61740,1.63660,1.65550,1.66510,1.67000,1.68280,1.70020,1.69900,1.67810,1.64530,1.61420,1.59170,1.57350,1.57180,1.59210,1.61020,1.63190,1.65610,1.67070
8000.00,38000.0,0.00000,0.887700,0.989600,1.07380,1.13720,1.19410,1.23680,1.27200,1.29280,1.32980,1.39400,1.45610,1.51460,1.56190,1.59160,1.61300,1.63720,1.67280,1.70750,1.71410,1.70300,1.68340,1.65120,1.62020,1.59910,1.59770,1.61900,1.64360,1.65760,1.66980,1.67380,1.67310,1.68170,1.71070,1.72690,1.71220,1.68750,1.66660,1.63920,1.60880,1.59320,1.60800,1.62960,1.65030,1.66900,1.68540,1.69520,1.69920,1.72020,1.74370,1.74340,1.72670,1.70290,1.67680,1.64310,1.61690,1.62320,1.64860,1.67440,1.69470,1.71310,1.72320,1.72830,1.73870,1.75720,1.75050,1.73530,1.70850,1.68230,1.65520,1.63040,1.62890,1.65170,1.67240,1.69600,1.72010,1.73520
10000.0,40000.0,0.00000,0.902600,1.01150,1.09930,1.16700,1.22380,1.26830,1.30730,1.32680,1.36710,1.43430,1.49770,1.56070,1.61100,1.63930,1.65750,1.67530,1.71130,1.75150,1.76040,1.74870,1.72880,1.69650,1.66340,1.64050,1.64060,1.66190,1.68700,1.70410,1.71930,1.72150,1.71860,1.72530,1.75470,1.77010,1.75760,1.73310,1.71040,1.68340,1.65520,1.63780,1.65220,1.67370,1.69630,1.71720,1.73390,1.74060,1.74050,1.75900,1.78680,1.78880,1.77600,1.74520,1.71790,1.68120,1.64950,1.66240,1.68980,1.71580,1.73860,1.75850,1.76940,1.77090,1.77330,1.78980,1.78760,1.78900,1.76270,1.72830,1.69640,1.67310,1.67410,1.69720,1.71810,1.73960,1.76360,1.77600
12000.0,42000.0,0.00000,0.919300,1.03090,1.12310,1.19380,1.25140,1.29670,1.33150,1.35340,1.39350,1.46510,1.53010,1.59260,1.64500,1.67530,1.68690,1.70790,1.74860,1.79140,1.79870,1.78320,1.76020,1.72890,1.69380,1.66860,1.66900,1.69160,1.71980,1.74070,1.75810,1.76360,1.76090,1.76470,1.79420,1.80890,1.79810,1.77060,1.74450,1.71680,1.68760,1.66830,1.68280,1.70460,1.72920,1.75150,1.77050,1.77760,1.77460,1.79300,1.82430,1.82650,1.80860,1.77410,1.74810,1.71350,1.68330,1.69030,1.71910,1.74260,1.76430,1.78230,1.79420,1.79650,1.80170,1.82740,1.83440,1.82260,1.79590,1.76020,1.72960,1.70550,1.70460,1.72860,1.75120,1.77490,1.79540,1.80280
14000.0,44000.0,0.00000,0.939500,1.05410,1.14890,1.21750,1.27340,1.31670,1.34660,1.37270,1.41540,1.48630,1.55170,1.61390,1.66740,1.70040,1.72010,1.73830,1.77930,1.81840,1.82340,1.80870,1.78440,1.75120,1.71740,1.69030,1.69160,1.71760,1.74470,1.76570,1.78250,1.79140,1.79220,1.79650,1.82470,1.83800,1.82670,1.79650,1.76570,1.73670,1.71040,1.69100,1.70360,1.72520,1.74880,1.77120,1.79250,1.80360,1.80350,1.82110,1.85180,1.85250,1.83180,1.79970,1.77140,1.73750,1.70770,1.71190,1.73830,1.76170,1.78230,1.79630,1.81080,1.82300,1.83200,1.85230,1.85770,1.84500,1.82470,1.78820,1.75900,1.72890,1.72390,1.74890,1.77120,1.79430,1.81380,1.82470
16000.0,46000.0,0.00000,0.954000,1.06950,1.16400,1.23340,1.28750,1.33130,1.35960,1.38000,1.42580,1.49720,1.56550,1.62940,1.68540,1.72300,1.74920,1.77090,1.80320,1.84030,1.84800,1.83150,1.80510,1.77220,1.73740,1.71090,1.71300,1.73910,1.76370,1.78530,1.80260,1.81250,1.81720,1.82010,1.84590,1.85870,1.84640,1.81610,1.78270,1.75030,1.72320,1.70690,1.72090,1.74020,1.76520,1.78780,1.80990,1.82110,1.82460,1.84010,1.87130,1.87450,1.85240,1.81880,1.78730,1.75080,1.72080,1.72440,1.74960,1.77050,1.78910,1.80640,1.82430,1.83350,1.84250,1.86220,1.87030,1.85820,1.83870,1.80240,1.77340,1.74060,1.73470,1.75610,1.78190,1.80560,1.82500,1.83760
18000.0,48000.0,0.00000,0.972300,1.08760,1.18450,1.25470,1.30950,1.35370,1.38110,1.40830,1.45250,1.52720,1.59700,1.66100,1.71810,1.75650,1.75780,1.80260,1.83990,1.87900,1.88840,1.87100,1.84440,1.81030,1.77540,1.74890,1.75360,1.78130,1.80640,1.82780,1.84470,1.85220,1.85690,1.86110,1.88740,1.90270,1.88990,1.86070,1.82900,1.79770,1.76580,1.74740,1.76420,1.78510,1.80740,1.82780,1.84610,1.85880,1.85660,1.87020,1.89930,1.90270,1.88130,1.84950,1.81820,1.78100,1.74900,1.74900,1.76800,1.79160,1.81520,1.83020,1.84450,1.85380,1.86430,1.88570,1.89440,1.88160,1.85480,1.81920,1.77360,1.74530,1.74930,1.77120,1.79510,1.81970,1.84110,1.85560
20000.0,50000.0,0.00000,1.00950,1.12670,1.22500,1.30070,1.35850,1.40230,1.44050,1.46940,1.51070,1.58480,1.65690,1.71660,1.77100,1.81580,1.83970,1.86200,1.90180,1.94320,1.95080,1.93280,1.90380,1.86390,1.83030,1.80800,1.81010,1.83490,1.86290,1.88480,1.90060,1.91010,1.91420,1.91970,1.94900,1.96930,1.95540,1.92700,1.89580,1.86570,1.83600,1.81160,1.82540,1.85090,1.87260,1.87650,1.87230,1.91230,1.90840,1.92290,1.94880,1.94780,1.92690,1.89730,1.86870,1.83390,1.79960,1.79320,1.81240,1.84130,1.86220,1.87570,1.89150,1.90280,1.91300,1.93650,1.94590,1.93090,1.90550,1.86840,1.82790,1.79980,1.79730,1.82000,1.84410,1.86990,1.89500,1.91000
22000.0,52000.0,0.00000,1.04910,1.16900,1.27230,1.35250,1.41140,1.46270,1.50410,1.53060,1.56930,1.64410,1.71840,1.78350,1.83860,1.87500,1.89890,1.92420,1.96520,2.00010,2.00490,1.98800,1.96200,1.92380,1.88700,1.86560,1.86690,1.89330,1.92140,1.94110,1.95610,1.96810,1.97340,1.97940,2.01110,2.02730,2.00020,1.98370,1.95110,1.91720,1.88680,1.86270,1.86320,1.89800,1.92150,1.93860,1.94600,1.96560,1.96060,1.98050,2.00360,2.00520,1.98520,1.95550,1.92900,1.89540,1.86100,1.85680,1.87760,1.90140,1.91980,1.93410,1.95580,1.96820,1.98350,2.00990,2.01550,1.99800,1.97060,1.93400,1.90240,1.87210,1.86080,1.88280,1.91110,1.94410,1.97130,1.98770
24000.0,54000.0,0.00000,1.08060,1.20290,1.30580,1.38170,1.45280,1.50720,1.54950,1.57590,1.61790,1.69530,1.77190,1.83560,1.89090,1.92860,1.95490,1.98800,2.02580,2.05650,2.05770,2.03920,2.00800,1.97090,1.93590,1.91160,1.90930,1.93860,1.96790,1.99040,2.00790,2.01820,2.01080,2.02070,2.06040,2.06950,2.05740,2.03080,2.00020,1.96650,1.93920,1.91600,1.92280,1.94500,1.96880,1.98890,2.00580,2.01840,2.01840,2.03290,2.05680,2.05820,2.04130,2.01350,1.98460,1.95070,1.92010,1.91410,1.93860,1.95730,1.97390,1.98620,2.00830,2.01950,2.03890,2.06630,2.06960,2.05560,2.02410,1.98790,1.95680,1.92770,1.91120,1.93270,1.96840,2.00140,2.02620,2.04050
26000.0,56000.0,0.00000,1.10470,1.22600,1.32510,1.40240,1.48450,1.53500,1.57900,1.60930,1.65400,1.72930,1.80470,1.86730,1.92970,1.97200,2.00030,2.03580,2.07930,2.11340,2.11680,2.09530,2.06640,2.03220,1.99290,1.96990,1.96460,1.98800,2.01360,2.03040,2.04360,2.05380,2.05110,2.06120,2.09440,2.11280,2.10480,2.07680,2.05460,2.02460,1.99640,1.97280,1.98100,1.99550,2.01350,2.03480,2.05080,2.06260,2.06670,2.08310,2.10680,2.10530,2.08640,2.06260,2.03730,2.00510,1.97670,1.97010,1.99360,2.01720,2.03260,2.04160,2.05090,2.06100,2.08300,2.10400,2.11200,2.10070,2.07000,2.03780,2.00700,1.97930,1.96230,1.98190,2.01580,2.04350,2.06640,2.07670
28000.0,58000.0,0.00000,1.12800,1.24940,1.34800,1.43510,1.51000,1.56350,1.60870,1.64540,1.68740,1.75770,1.83310,1.90240,1.96150,2.00250,2.02570,2.05860,2.10660,2.13620,2.15410,2.14100,2.11670,2.09120,2.06070,2.03810,2.02890,2.04800,2.06700,2.08180,2.09120,2.10400,2.10480,2.10880,2.14550,2.16180,2.14790,2.12990,2.10720,2.07860,2.04730,2.02040,2.03010,2.04480,2.05930,2.07970,2.09420,2.10660,2.11610,2.13320,2.15150,2.14840,2.13140,2.10720,2.08250,2.05230,2.02490,2.02040,2.04100,2.05820,2.07120,2.07960,2.07950,2.08940,2.11530,2.13620,2.14370,2.12800,2.10320,2.07840,2.05180,2.02710,2.01000,2.02750,2.05320,2.07700,2.09690,2.10440
30000.0,60000.0,0.00000,1.15120,1.26890,1.36890,1.45910,1.53640,1.59510,1.65040,1.68510,1.72350,1.79200,1.87020,1.93500,1.98790,2.02900,2.05170,2.08240,2.13430,2.16570,2.17580,2.17510,2.15140,2.12580,2.10500,2.08170,2.07120,2.08820,2.10790,2.12520,2.13430,2.14340,2.14810,2.16730,2.19730,2.20370,2.18980,2.17360,2.15330,2.12790,2.09790,2.07500,2.07920,2.09580,2.10950,2.12470,2.14080,2.14970,2.15930,2.17570,2.18860,2.18160,2.16930,2.14960,2.12630,2.10140,2.07670,2.06880,2.08520,2.10370,2.11420,2.11800,2.12310,2.12670,2.15240,2.17470,2.17610,2.15740,2.13830,2.12110,2.10340,2.08080,2.06420,2.08180,2.10550,2.12470,2.13490,2.13200
32000.0,62000.0,0.00000,1.14500,1.27080,1.39490,1.48400,1.56250,1.62520,1.68240,1.71430,1.75620,1.82580,1.89730,1.95860,2.01600,2.05910,2.09630,2.13970,2.18180,2.20610,2.20500,2.19400,2.16960,2.14000,2.12160,2.09820,2.08850,2.10250,2.12160,2.13960,2.15550,2.16450,2.17720,2.20110,2.23250,2.23820,2.22380,2.20320,2.18050,2.15420,2.12370,2.10210,2.10600,2.12130,2.13940,2.14800,2.16380,2.17530,2.18890,2.20530,2.21260,2.20160,2.18510,2.16360,2.13850,2.11130,2.08440,2.07720,2.09460,2.11380,2.13090,2.14430,2.15760,2.15760,2.18750,2.21340,2.21090,2.19790,2.18100,2.16620,2.14770,2.12350,2.10250,2.11400,2.13450,2.14850,2.16250,2.17360
34000.0,64000.0,0.00000,1.10890,1.27240,1.42630,1.50860,1.58460,1.65520,1.70710,1.74190,1.78850,1.85540,1.92550,1.98920,2.04150,2.08420,2.11850,2.15650,2.19310,2.21260,2.20980,2.18890,2.16650,2.15230,2.12790,2.10470,2.09480,2.10980,2.12880,2.14750,2.15990,2.16490,2.18850,2.21110,2.24150,2.24990,2.23760,2.21760,2.19310,2.16380,2.12670,2.10900,2.11690,2.13600,2.15360,2.15950,2.17870,2.19370,2.20720,2.22080,2.21890,2.20330,2.17860,2.15000,2.12430,2.09460,2.06480,2.06630,2.09340,2.11900,2.14040,2.15830,2.18150,2.19750,2.22400,2.24960,2.23600,2.21940,2.19940,2.17860,2.15430,2.12470,2.10320,2.11230,2.13100,2.15580,2.18050,2.19350
36000.0,66000.0,0.00000,1.18650,1.32960,1.45550,1.53100,1.60390,1.66790,1.71420,1.74950,1.79200,1.86650,1.94040,2.00770,2.06010,2.10260,2.13580,2.16600,2.20120,2.22030,2.21420,2.19160,2.16410,2.14710,2.11950,2.09620,2.08980,2.10630,2.12770,2.15010,2.16540,2.17830,2.20320,2.22960,2.24820,2.25270,2.24620,2.23060,2.20310,2.17170,2.12970,2.11770,2.12530,2.14900,2.16940,2.17860,2.19280,2.20790,2.21670,2.22920,2.22460,2.20980,2.17980,2.14720,2.11810,2.08700,2.06490,2.07090,2.09610,2.12610,2.15360,2.17180,2.19260,2.21330,2.24120,2.26090,2.24340,2.22240,2.20350,2.17920,2.15480,2.12680,2.10270,2.10650,2.13600,2.16390,2.18300,2.19430
38000.0,68000.0,0.00000,1.21570,1.34630,1.45760,1.54370,1.61610,1.67600,1.70530,1.75340,1.79630,1.86930,1.94650,2.01820,2.07520,2.12050,2.15800,2.18880,2.22050,2.24390,2.23500,2.20630,2.17170,2.14430,2.11650,2.09160,2.08390,2.09840,2.12530,2.15200,2.17320,2.19470,2.21480,2.23580,2.25420,2.26070,2.25690,2.24010,2.21550,2.18090,2.13740,2.12590,2.13220,2.15860,2.18300,2.20180,2.20770,2.21960,2.23070,2.24280,2.24080,2.22360,2.19450,2.16040,2.12820,2.09380,2.06910,2.07590,2.10290,2.13520,2.16390,2.18690,2.20030,2.21790,2.24200,2.26140,2.25100,2.23150,2.21370,2.18810,2.15990,2.13100,2.10970,2.11890,2.14750,2.17400,2.19490,2.20510
40000.0,70000.0,0.00000,1.22890,1.35590,1.46560,1.55480,1.62810,1.68980,1.73010,1.76510,1.80920,1.87650,1.95170,2.02570,2.08480,2.12730,2.16300,2.19340,2.21960,2.24290,2.23640,2.20550,2.17400,2.14700,2.11360,2.08640,2.07740,2.09330,2.11830,2.14350,2.16480,2.18390,2.19900,2.21500,2.23550,2.24490,2.23930,2.21840,2.18920,2.15620,2.11430,2.10090,2.11130,2.13850,2.17080,2.19490,2.19580,2.20600,2.22200,2.23490,2.23470,2.21770,2.19160,2.15220,2.12590,2.09150,2.06560,2.07060,2.09670,2.12900,2.15770,2.17280,2.18720,2.20990,2.22570,2.23970,2.23990,2.22530,2.20900,2.18560,2.15550,2.12980,2.11290,2.12270,2.14720,2.17720,2.19720,2.20710
42000.0,72000.0,0.00000,1.22600,1.34970,1.46100,1.55220,1.62990,1.69170,1.73680,1.77000,1.80840,1.87280,1.93860,2.01450,2.07320,2.11170,2.14370,2.16450,2.18560,2.20920,2.21380,2.18950,2.15850,2.13320,2.10440,2.07610,2.06300,2.07910,2.10390,2.12770,2.14390,2.15660,2.16840,2.18100,2.20720,2.21880,2.21270,2.19380,2.16720,2.13390,2.09960,2.08490,2.09210,2.11700,2.14990,2.17410,2.17330,2.18460,2.19580,2.21220,2.21700,2.20590,2.17790,2.11680,2.09350,2.07650,2.05340,2.05980,2.08660,2.11850,2.14840,2.16320,2.16830,2.18950,2.20660,2.21190,2.20960,2.20160,2.18430,2.16640,2.14140,2.11240,2.09250,2.10240,2.12640,2.16010,2.18230,2.19700
44000.0,74000.0,0.00000,1.20510,1.33250,1.44440,1.53470,1.61160,1.66970,1.71320,1.74370,1.77970,1.84560,1.90570,1.97960,2.04030,2.08080,2.11300,2.13170,2.15250,2.18210,2.19290,2.17110,2.13890,2.10990,2.08460,2.05680,2.04510,2.05990,2.08310,2.10690,2.12320,2.13600,2.14270,2.15400,2.17890,2.18960,2.18970,2.17530,2.14760,2.11250,2.08000,2.05720,2.07350,2.09630,2.11920,2.14830,2.15220,2.14970,2.15770,2.18750,2.19520,2.18600,2.15510,2.09460,2.07590,2.05420,2.03160,2.03890,2.06360,2.09300,2.12290,2.13510,2.14800,2.15910,2.17410,2.18950,2.18350,2.17450,2.16560,2.14710,2.12190,2.09240,2.07200,2.08270,2.11490,2.14250,2.16790,2.18390
46000.0,76000.0,0.00000,1.18090,1.30690,1.42310,1.51260,1.58580,1.64370,1.68580,1.71720,1.75450,1.81990,1.88490,1.95550,2.01360,2.05350,2.08340,2.10320,2.12420,2.15630,2.16790,2.15310,2.11810,2.08520,2.06060,2.03250,2.02440,2.03950,2.06390,2.08350,2.09570,2.10780,2.11760,2.12750,2.15100,2.16410,2.16420,2.15240,2.12290,2.08580,2.05370,2.02940,2.04550,2.07280,2.09420,2.11270,2.12170,2.12730,2.14250,2.16270,2.16960,2.16100,2.12460,2.09290,2.06170,2.02680,2.00650,2.01380,2.03890,2.06750,2.09310,2.10640,2.12030,2.13160,2.13460,2.15930,2.16460,2.14770,2.14150,2.12210,2.09440,2.06650,2.04980,2.06240,2.09310,2.12180,2.14570,2.15500
48000.0,78000.0,0.00000,1.15490,1.28250,1.40180,1.48630,1.55920,1.61590,1.65770,1.68700,1.72440,1.78690,1.84990,1.92130,1.98240,2.02850,2.06310,2.08220,2.10240,2.13560,2.14430,2.13050,2.09880,2.06520,2.03810,2.01210,2.00300,2.01750,2.03970,2.05970,2.07580,2.09220,2.10600,2.11430,2.13480,2.14400,2.13600,2.12770,2.09840,2.06260,2.03060,2.00890,2.01770,2.04040,2.07000,2.08580,2.09730,2.09970,2.11810,2.13600,2.14220,2.13230,2.09790,2.06250,2.03540,2.00190,1.98260,1.99200,2.01450,2.04010,2.06430,2.08700,2.10410,2.11160,2.11500,2.13120,2.14110,2.12720,2.10410,2.09110,2.06360,2.03550,2.01810,2.03370,2.06250,2.09190,2.11200,2.12220
50000.0,80000.0,0.00000,1.13340,1.26070,1.37990,1.46240,1.53720,1.59540,1.63870,1.66670,1.70170,1.76010,1.82400,1.89700,1.95710,2.00600,2.04340,2.06600,2.08510,2.11610,2.12190,2.11170,2.08160,2.04490,2.01580,1.99060,1.98250,1.99650,2.01950,2.04420,2.06150,2.07860,2.09290,2.10270,2.12250,2.13390,2.12380,2.10800,2.07730,2.03540,2.00790,1.98300,1.99550,2.02840,2.05310,2.06680,2.07410,2.07740,2.09510,2.11480,2.12320,2.11010,2.08130,2.05080,2.01810,1.98530,1.96580,1.97340,1.99550,2.02050,2.04300,2.07000,2.08900,2.09360,2.09650,2.11450,2.12270,2.10780,2.07600,2.06010,2.03650,2.00710,1.99130,2.00650,2.03100,2.05640,2.07350,2.07820
52000.0,82000.0,0.00000,1.11960,1.24500,1.36560,1.45100,1.51850,1.57230,1.61750,1.64420,1.67620,1.73540,1.80280,1.86930,1.92730,1.98490,2.02980,2.05570,2.07190,2.10100,2.10740,2.09830,2.06750,2.02530,2.00270,1.97400,1.96400,1.98970,2.01380,2.03570,2.05560,2.07260,2.08590,2.09640,2.11780,2.13010,2.12390,2.11070,2.07220,2.02320,2.00310,1.98560,1.99570,2.01960,2.04300,2.06140,2.06730,2.06590,2.08710,2.10380,2.11080,2.09880,2.07250,2.04440,2.01190,1.97910,1.95830,1.96580,1.99050,2.01180,2.03570,2.05940,2.07790,2.08770,2.09040,2.10990,2.12270,2.11140,2.08060,2.04810,2.02690,1.99390,1.98370,1.99780,2.01970,2.04200,2.05700,2.04830
54000.0,84000.0,0.00000,1.11250,1.23980,1.35740,1.43470,1.49800,1.54740,1.59510,1.62410,1.65310,1.71650,1.78210,1.84700,1.90800,1.96620,2.01670,2.04930,2.07030,2.10300,2.11110,2.10240,2.07300,2.04030,2.02000,1.99250,1.98330,2.00450,2.02760,2.05300,2.07270,2.09070,2.10520,2.11950,2.14260,2.15440,2.15030,2.13640,2.10600,2.07040,2.03350,2.00220,2.01390,2.03940,2.06290,2.08510,2.10000,2.10000,2.11680,2.12740,2.13160,2.12110,2.09670,2.06670,2.03250,1.99840,1.97760,1.98800,2.01100,2.02980,2.05540,2.07780,2.09410,2.11040,2.10950,2.13630,2.14660,2.13270,2.10410,2.06340,2.03930,2.01370,2.00150,2.01430,2.03440,2.05670,2.07730,2.07470
56000.0,86000.0,0.00000,1.11880,1.24500,1.36070,1.44020,1.50580,1.55720,1.60050,1.63780,1.66890,1.72270,1.78500,1.86360,1.92870,1.98130,2.02560,2.05510,2.07970,2.11300,2.12590,2.12270,2.10370,2.07450,2.04550,2.01900,2.01580,2.03440,2.05750,2.08120,2.10430,2.12380,2.13980,2.15450,2.17460,2.18320,2.17440,2.15790,2.12500,2.08880,2.05540,2.03030,2.04020,2.06470,2.08670,2.10990,2.12320,2.12650,2.14340,2.15650,2.16020,2.14750,2.12130,2.09080,2.05870,2.02450,2.00490,2.01320,2.03250,2.05420,2.08450,2.10670,2.12650,2.13530,2.13550,2.16180,2.16430,2.14990,2.12440,2.08770,2.05790,2.03740,2.02030,2.02970,2.05040,2.07660,2.09700,2.10930
58000.0,88000.0,0.00000,1.12920,1.25710,1.37260,1.45460,1.52530,1.58470,1.62460,1.66130,1.69740,1.75040,1.81460,1.88710,1.95240,2.00570,2.04720,2.07310,2.09560,2.12700,2.13810,2.13600,2.12080,2.08910,2.06430,2.04210,2.03650,2.05530,2.08280,2.10760,2.13100,2.14860,2.16220,2.17900,2.19520,2.20150,2.19140,2.17660,2.14530,2.10990,2.07680,2.05180,2.05730,2.07900,2.10740,2.12650,2.12910,2.13050,2.14900,2.16360,2.16950,2.16160,2.14060,2.11310,2.08340,2.05160,2.02850,2.03230,2.05360,2.07680,2.09840,2.12150,2.14180,2.14460,2.15750,2.17940,2.17740,2.16550,2.14350,2.11160,2.08150,2.06450,2.04630,2.05540,2.07740,2.10190,2.11820,2.12510
60000.0,90000.0,0.00000,1.14090,1.26870,1.38840,1.47250,1.54490,1.60890,1.65410,1.68970,1.72320,1.77320,1.83980,1.90850,1.96850,2.01520,2.05360,2.08740,2.11300,2.13980,2.14900,2.14190,2.12100,2.09420,2.07680,2.05670,2.05170,2.07060,2.09240,2.11450,2.13650,2.15160,2.16330,2.18080,2.20350,2.21560,2.21090,2.19800,2.16950,2.13580,2.09960,2.07550,2.08100,2.10180,2.12580,2.14160,2.14330,2.14730,2.16620,2.18120,2.18320,2.17250,2.15330,2.12840,2.10170,2.07210,2.04840,2.05640,2.08060,2.10070,2.11540,2.12940,2.15090,2.15140,2.17840,2.19440,2.19050,2.18110,2.16220,2.14070,2.11070,2.09690,2.08090,2.08640,2.09970,2.12440,2.13710,2.14300
