Date,Open,High,Low,Close,Volume
2012-04-25,1.62,1.63,1.55,1.63,44989.0
2012-04-24,1.51,1.62,1.48,1.58,100376.0
2012-04-23,1.51,1.54,1.45,1.49,79875.0
2012-04-20,1.57,1.57,1.5,1.56,66204.0
2012-04-19,1.52,1.6,1.52,1.56,52474.0
2012-04-18,1.59,1.59,1.5,1.5,30242.0
2012-04-17,1.58,1.61,1.55,1.6,31485.0
2012-04-16,1.6,1.61,1.51,1.55,52878.0
2012-04-13,1.59,1.6,1.54,1.6,30816.0
2012-04-12,1.55,1.6,1.5,1.6,50169.0
2012-04-11,1.6,1.65,1.5,1.5,53169.0
2012-04-10,1.54,1.6,1.53,1.57,55291.0
2012-04-09,1.55,1.57,1.5,1.53,112076.0
2012-04-05,1.67,1.67,1.55,1.56,140579.0
2012-04-04,1.67,1.69,1.64,1.68,41718.0
2012-04-03,1.7,1.74,1.68,1.69,40567.0
2012-04-02,1.68,1.74,1.62,1.68,50724.0
2012-03-30,1.71,1.73,1.66,1.7,51344.0
2012-03-29,1.66,1.69,1.66,1.69,44489.0
2012-03-28,1.76,1.76,1.66,1.66,84811.0
2012-03-27,1.8,1.8,1.74,1.76,62243.0
2012-03-26,1.84,1.88,1.79,1.81,39535.0
2012-03-23,1.74,1.86,1.7,1.86,83924.0
2012-03-22,1.81,1.81,1.7,1.74,96896.0
2012-03-21,1.83,1.83,1.77,1.81,49033.0
2012-03-20,1.81,1.84,1.75,1.821,159674.0
2012-03-19,1.83,1.84,1.81,1.82,20423.0
2012-03-16,1.86,1.88,1.81,1.88,41681.0
2012-03-15,1.84,2.03,1.81,1.85,45629.0
2012-03-14,1.89,1.91,1.83,1.85,36527.0
2012-03-13,1.97,2.0,1.91,1.94,59487.0
2012-03-12,1.81,1.97,1.8,1.97,75257.0
2012-03-09,1.82,1.88,1.81,1.83,28240.0
2012-03-08,1.83,1.88,1.8,1.82,43418.0
2012-03-07,1.9,1.91,1.801,1.82,91446.0
2012-03-06,1.9,1.9,1.78,1.81,264648.0
2012-03-05,2.01,2.01,1.87,1.93,241284.0
2012-03-02,1.99,2.01,1.98,2.0,62928.0
2012-03-01,2.0,2.05,1.98,2.03,90888.0
2012-02-29,2.1,2.16,2.0,2.0,255019.0
2012-02-28,2.05,2.11,2.02,2.1,145561.0
2012-02-27,2.05,2.05,2.01,2.01,53332.0
2012-02-24,2.03,2.08,2.03,2.06,68937.0
2012-02-23,2.0,2.12,2.0,2.03,204624.0
2012-02-22,1.99,2.07,1.99,2.02,65891.0
2012-02-21,2.0,2.08,2.0,2.04,76198.0
2012-02-17,2.03,2.05,1.99,2.01,31705.0
2012-02-16,1.98,2.09,1.98,2.05,60855.0
2012-02-15,2.0,2.01,1.98,1.99,48636.0
2012-02-14,1.99,2.01,1.97,1.99,65239.0
2012-02-13,2.0,2.05,1.99,1.99,112274.0
2012-02-10,2.01,2.05,2.0,2.04,74409.0
2012-02-09,2.08,2.14,2.02,2.02,169877.0
2012-02-08,2.13,2.14,2.09,2.1,68779.0
2012-02-07,2.11,2.21,2.1,2.1,149133.0
2012-02-06,2.09,2.16,2.09,2.12,123943.0
2012-02-03,2.16,2.2,2.08,2.08,139974.0
2012-02-02,2.1,2.18,2.06,2.12,103955.0
2012-02-01,2.2,2.25,2.08,2.14,111106.0
2012-01-31,2.21,2.28,2.13,2.18,185698.0
2012-01-30,2.12,2.21,2.06,2.2,216420.0
2012-01-27,2.32,2.32,2.15,2.19,177516.0
2012-01-26,2.1,2.24,2.1,2.18,551180.0
2012-01-25,1.85,2.05,1.85,2.0,177549.0
2012-01-24,1.91,1.94,1.89,1.9,73335.0
2012-01-23,1.91,2.03,1.91,1.91,98209.0
2012-01-20,1.89,1.97,1.89,1.94,126668.0
2012-01-19,2.03,2.03,1.92,1.92,108228.0
2012-01-18,1.95,2.03,1.95,2.03,72360.0
2012-01-17,2.07,2.07,1.94,1.96,114530.0
2012-01-13,1.96,2.03,1.93,2.0,116286.0
2012-01-12,1.99,2.02,1.95,1.98,87123.0
2012-01-11,2.0,2.02,1.96,1.99,93337.0
2012-01-10,1.97,2.08,1.97,2.01,81333.0
2012-01-09,2.03,2.03,1.95,1.95,135242.0
2012-01-06,2.05,2.12,2.02,2.03,73782.0
2012-01-05,2.1,2.1,2.02,2.05,73012.0
2012-01-04,2.2,2.2,1.95,2.1,84056.0
2012-01-03,2.08,2.18,2.05,2.15,134472.0
2011-12-30,2.0,2.08,1.98,2.0,132619.0
2011-12-29,1.83,2.0,1.83,2.0,151670.0
2011-12-28,2.0,2.02,1.86,1.91,282760.0
2011-12-27,2.16,2.178,2.0,2.0,134300.0
2011-12-23,2.1,2.21,2.06,2.12,117517.0
2011-12-22,2.05,2.06,1.99,2.04,49926.0
2011-12-21,2.0,2.06,1.99,2.03,109088.0
2011-12-20,1.97,2.079,1.97,2.0,119536.0
2011-12-19,2.22,2.22,1.95,1.97,240209.0
2011-12-16,2.11,2.24,2.1,2.19,202290.0
2011-12-15,2.04,2.12,1.97,2.08,157740.0
2011-12-14,2.01,2.07,1.85,2.05,546040.0
2011-12-13,2.33,2.39,2.04,2.08,340002.0
2011-12-12,2.38,2.4,2.19,2.27,487143.0
2011-12-09,2.54,2.66,2.42,2.47,354783.0
2011-12-08,2.76,2.76,2.47,2.48,466843.0
2011-12-07,2.84,2.89,2.62,2.74,585895.0
2011-12-06,2.6,3.14,2.58,2.82,1747224.0
2011-12-05,2.52,2.65,2.5,2.6,739374.0
2011-12-02,2.48,2.48,2.32,2.33,127456.0
2011-12-01,2.51,2.51,2.33,2.4,162709.0
2011-11-30,2.31,2.45,2.22,2.41,593841.0
2011-11-29,2.25,2.25,2.1,2.1,226751.0
2011-11-28,1.91,2.35,1.91,2.21,542527.0
2011-11-25,1.78,1.84,1.77,1.81,72468.0
2011-11-23,1.95,1.95,1.82,1.86,115526.0
2011-11-22,1.95,2.04,1.91,1.95,72273.0
2011-11-21,2.18,2.2,1.95,2.01,172139.0
2011-11-18,2.33,2.33,2.13,2.2,63903.0
2011-11-17,2.34,2.41,2.1,2.21,586134.0
2011-11-16,1.92,2.19,1.85,2.13,260096.0
2011-11-15,2.03,2.08,1.92,1.92,97661.0
2011-11-14,2.07,2.09,1.94,2.01,74361.0
2011-11-11,2.05,2.12,2.0,2.07,82966.0
2011-11-10,2.15,2.19,2.0,2.05,132319.0
2011-11-09,2.32,2.34,2.15,2.15,205163.0
2011-11-08,2.5,2.5,2.25,2.39,137710.0
2011-11-07,2.56,2.57,2.45,2.49,94536.0
2011-11-04,2.47,2.6,2.43,2.56,242967.0
2011-11-03,2.55,2.68,2.48,2.49,241715.0
2011-11-02,2.39,2.57,2.3,2.55,227796.0
2011-11-01,2.4,2.46,2.22,2.35,482924.0
2011-10-31,2.61,2.78,2.46,2.5,1773029.0
2011-10-28,1.959,2.49,1.88,2.466,629370.0
2011-10-27,1.95,2.01,1.87,1.9,135243.0
2011-10-26,1.94,2.04,1.8,1.9,145851.0
2011-10-25,1.82,1.98,1.763,1.9,189686.0
2011-10-24,1.75,1.82,1.74,1.81,48669.0
2011-10-21,1.77,1.8,1.6,1.74,60487.0
2011-10-20,1.65,1.74,1.6,1.74,63374.0
2011-10-19,1.71,1.78,1.66,1.71,34950.0
2011-10-18,1.68,1.78,1.56,1.77,57239.0
2011-10-17,1.74,1.74,1.67,1.73,25995.0
2011-10-14,1.68,1.76,1.68,1.75,40320.0
2011-10-13,1.71,1.71,1.6,1.65,81099.0
2011-10-12,1.69,1.81,1.69,1.74,136911.0
2011-10-11,1.59,1.71,1.57,1.68,46527.0
2011-10-10,1.5,1.66,1.5,1.599,61194.0
2011-10-07,1.52,1.56,1.44,1.44,34283.0
2011-10-06,1.55,1.57,1.43,1.54,116007.0
2011-10-05,1.42,1.55,1.42,1.53,30025.0
2011-10-04,1.5,1.5,1.35,1.42,161869.0
2011-10-03,1.61,1.76,1.55,1.56,90970.0
2011-09-30,1.6,1.8,1.54,1.63,68623.0
2011-09-29,1.7,1.7,1.58,1.65,74407.0
2011-09-28,1.72,1.75,1.64,1.67,114876.0
2011-09-27,1.49,1.71,1.46,1.71,193687.0
2011-09-26,1.41,1.49,1.36,1.4,168700.0
2011-09-23,1.55,1.56,1.4,1.42,207792.0
2011-09-22,1.72,1.72,1.56,1.58,177930.0
2011-09-21,1.8,1.92,1.75,1.75,73646.0
2011-09-20,1.78,1.9,1.78,1.8,92847.0
2011-09-19,1.7,1.78,1.7,1.769,96719.0
2011-09-16,1.7,1.78,1.66,1.78,156622.0
2011-09-15,1.7,1.7,1.68,1.68,33541.0
2011-09-14,1.74,1.75,1.68,1.7,151645.0
2011-09-13,1.73,1.75,1.7,1.75,86392.0
2011-09-12,1.8,1.8,1.71,1.74,57093.0
2011-09-09,1.87,1.94,1.75,1.8,168491.0
2011-09-08,1.92,1.97,1.87,1.88,111850.0
2011-09-07,1.96,1.99,1.89,1.91,69011.0
2011-09-06,1.88,2.01,1.88,1.948,312652.0
2011-09-02,1.76,1.94,1.71,1.86,298004.0
2011-09-01,1.7,1.73,1.65,1.73,81381.0
2011-08-31,1.73,1.82,1.67,1.69,120969.0
2011-08-30,1.7,1.79,1.7,1.75,135890.0
2011-08-29,1.58,1.71,1.58,1.71,46111.0
2011-08-26,1.71,1.71,1.57,1.61,294732.0
2011-08-25,1.59,1.67,1.54,1.67,95920.0
2011-08-24,1.54,1.64,1.54,1.61,155923.0
2011-08-23,1.68,1.68,1.55,1.57,260350.0
2011-08-22,1.72,1.73,1.63,1.68,262826.0
2011-08-19,1.72,1.72,1.65,1.67,57979.0
2011-08-18,1.76,1.8,1.65,1.65,152709.0
2011-08-17,1.78,1.82,1.76,1.77,62250.0
2011-08-16,1.8,1.8,1.76,1.79,53115.0
2011-08-15,1.72,1.82,1.72,1.79,146017.0
2011-08-12,1.83,1.879,1.76,1.78,86791.0
2011-08-11,1.85,1.85,1.77,1.8,112471.0
2011-08-10,1.87,1.87,1.74,1.8,186156.0
2011-08-09,1.77,1.81,1.75,1.79,136393.0
2011-08-08,1.87,1.91,1.79,1.79,181709.0
2011-08-05,1.9,1.92,1.81,1.87,240882.0
2011-08-04,2.04,2.13,1.89,1.89,245086.0
2011-08-03,2.14,2.16,2.03,2.06,83874.0
2011-08-02,1.95,2.12,1.95,2.1,199899.0
2011-08-01,1.9,1.97,1.89,1.94,76315.0
2011-07-29,1.99,2.01,1.89,1.93,155194.0
2011-07-28,2.02,2.03,1.97,1.97,130556.0
2011-07-27,2.25,2.25,2.04,2.04,180394.0
2011-07-26,2.26,2.32,2.23,2.23,34570.0
2011-07-25,2.29,2.35,2.23,2.25,71903.0
2011-07-22,2.31,2.32,2.26,2.29,50662.0
2011-07-21,2.35,2.35,2.25,2.26,63814.0
2011-07-20,2.21,2.37,2.21,2.33,106866.0
2011-07-19,2.35,2.35,2.22,2.25,124887.0
2011-07-18,2.23,2.36,2.23,2.36,236946.0
2011-07-15,2.2,2.22,2.12,2.21,71188.0
2011-07-14,2.17,2.21,2.12,2.13,153085.0
2011-07-13,2.05,2.25,2.05,2.13,573804.0
2011-07-12,2.02,2.07,1.99,2.01,146441.0
2011-07-11,2.02,2.02,1.98,2.01,51284.0
2011-07-08,2.08,2.1,1.99,2.03,136723.0
2011-07-07,2.1,2.1,2.02,2.07,146429.0
2011-07-06,2.09,2.1,2.07,2.09,95671.0
2011-07-05,2.04,2.08,1.98,2.05,57260.0
2011-07-01,2.09,2.09,1.96,1.97,158455.0
2011-06-30,2.1,2.14,2.09,2.11,38579.0
2011-06-29,2.11,2.13,2.07,2.09,59258.0
2011-06-28,2.03,2.14,2.03,2.1,96550.0
2011-06-27,2.08,2.09,2.01,2.01,57878.0
2011-06-24,2.06,2.09,2.05,2.09,59485.0
2011-06-23,2.05,2.08,2.02,2.08,79246.0
2011-06-22,2.095,2.11,2.049,2.11,119703.0
2011-06-21,2.05,2.08,2.02,2.06,150650.0
2011-06-20,1.92,2.04,1.9,2.04,132521.0
2011-06-17,1.95,1.98,1.9,1.98,258634.0
2011-06-16,2.0,2.0,1.92,1.96,217810.0
2011-06-15,2.0,2.0,1.96,1.98,140312.0
2011-06-14,1.97,2.03,1.97,2.0,238671.0
2011-06-13,1.96,2.04,1.94,1.98,214442.0
2011-06-10,1.98,2.0,1.93,1.99,146656.0
2011-06-09,1.99,2.05,1.99,2.04,34769.0
2011-06-08,1.971,2.05,1.92,2.0,161194.0
2011-06-07,2.07,2.07,2.0,2.03,89251.0
2011-06-06,2.07,2.1,2.06,2.06,86571.0
2011-06-03,2.07,2.07,2.02,2.04,83250.0
2011-06-02,2.07,2.12,2.04,2.08,140397.0
2011-06-01,2.2,2.205,2.09,2.09,177255.0
2011-05-31,2.14,2.2,2.11,2.2,124204.0
2011-05-27,2.13,2.18,2.08,2.13,95360.0
2011-05-26,2.09,2.11,2.05,2.1,79348.0
2011-05-25,2.0,2.19,2.0,2.1,422765.0
2011-05-24,1.99,2.04,1.94,1.97,253933.0
2011-05-23,2.01,2.03,1.91,1.92,260986.0
2011-05-20,1.98,2.09,1.96,2.04,170056.0
2011-05-19,2.12,2.16,1.99,1.99,261587.0
2011-05-18,2.05,2.15,2.05,2.11,217211.0
2011-05-17,2.04,2.13,1.99,2.02,216476.0
2011-05-16,2.18,2.23,2.07,2.07,234729.0
2011-05-13,2.17,2.23,2.11,2.18,252196.0
2011-05-12,2.17,2.25,2.15,2.17,318444.0
2011-05-11,2.32,2.32,2.17,2.19,196802.0
2011-05-10,2.37,2.37,2.31,2.34,141181.0
2011-05-09,2.3,2.35,2.2,2.33,229398.0
2011-05-06,2.32,2.39,2.2,2.2,478666.0
2011-05-05,2.62,2.62,2.23,2.28,401541.0
2011-05-04,2.6,2.65,2.44,2.54,196856.0
2011-05-03,2.7,2.73,2.55,2.62,176172.0
2011-05-02,2.63,2.85,2.63,2.74,324103.0
2011-04-29,2.93,3.0,2.85,2.91,210712.0
2011-04-28,2.81,3.05,2.81,2.92,570080.0
2011-04-27,2.62,2.85,2.59,2.79,179937.0
2011-04-26,2.69,2.75,2.61,2.65,166974.0
2011-04-25,2.75,2.82,2.66,2.75,205139.0
2011-04-21,2.74,2.78,2.69,2.72,143994.0
2011-04-20,2.63,2.74,2.59,2.73,311214.0
2011-04-19,2.58,2.64,2.5,2.55,197455.0
2011-04-18,2.75,2.77,2.59,2.63,212671.0
2011-04-15,2.88,2.909,2.7,2.71,339349.0
2011-04-14,2.85,2.96,2.83,2.88,139739.0
2011-04-13,2.85,2.94,2.82,2.86,102969.0
2011-04-12,2.87,2.96,2.8,2.81,134056.0
2011-04-11,3.11,3.27,2.88,2.9,415842.0
2011-04-08,3.11,3.26,3.07,3.09,346136.0
2011-04-07,3.18,3.25,3.05,3.07,147267.0
2011-04-06,3.23,3.25,3.04,3.18,429776.0
2011-04-05,2.8,3.19,2.78,3.17,473678.0
2011-04-04,2.7,2.85,2.7,2.8,178546.0
2011-04-01,2.86,2.86,2.72,2.77,202840.0
2011-03-31,3.0,3.04,2.85,2.88,158123.0
2011-03-30,2.93,3.0,2.92,2.97,167159.0
2011-03-29,2.88,2.99,2.77,2.95,141793.0
2011-03-28,3.0,3.0,2.8,2.86,235821.0
2011-03-25,2.97,2.98,2.84,2.92,252949.0
2011-03-24,3.0,3.05,2.81,2.84,594598.0
2011-03-23,3.12,3.12,2.9,2.98,554184.0
2011-03-22,2.82,2.92,2.8,2.91,236800.0
2011-03-21,2.63,2.99,2.54,2.85,782322.0
2011-03-18,2.39,2.62,2.39,2.41,475108.0
2011-03-17,2.53,2.54,2.33,2.34,507022.0
2011-03-16,2.68,2.78,2.35,2.41,873132.0
2011-03-15,2.71,2.8,2.63,2.66,505409.0
2011-03-14,3.05,3.05,2.85,2.94,269789.0
2011-03-11,2.88,3.08,2.85,3.05,230252.0
2011-03-10,3.0,3.06,2.88,2.94,356678.0
2011-03-09,3.33,3.34,3.06,3.06,422090.0
2011-03-08,3.37,3.37,3.22,3.26,353608.0
2011-03-07,3.45,3.52,3.3,3.34,660713.0
2011-03-04,3.25,3.43,3.24,3.38,846483.0
2011-03-03,3.32,3.4,3.16,3.22,2712212.0
2011-03-02,3.97,4.1,3.56,3.58,930016.0
2011-03-01,3.63,4.19,3.54,3.93,1174959.0
2011-02-28,3.5,3.63,3.45,3.48,174614.0
2011-02-25,3.55,3.63,3.5,3.569,67920.0
2011-02-24,3.4,3.55,3.4,3.5,132746.0
2011-02-23,3.65,3.78,3.45,3.5,253503.0
2011-02-22,3.92,4.03,3.54,3.65,356139.0
2011-02-18,3.81,4.08,3.81,3.9,620551.0
2011-02-17,3.6,3.88,3.47,3.83,250319.0
2011-02-16,3.45,3.56,3.4,3.5,67491.0
2011-02-15,3.46,3.58,3.44,3.45,72754.0
2011-02-14,3.41,3.54,3.33,3.41,159377.0
2011-02-11,3.62,3.65,3.37,3.37,115202.0
2011-02-10,3.7,3.7,3.42,3.56,161531.0
2011-02-09,3.92,3.93,3.67,3.76,198345.0
2011-02-08,3.73,3.97,3.691,3.9,198970.0
2011-02-07,3.63,3.72,3.61,3.71,94139.0
2011-02-04,3.65,3.78,3.6,3.63,165978.0
2011-02-03,3.12,3.6,3.12,3.6,299999.0
2011-02-02,3.16,3.21,3.05,3.06,54939.0
2011-02-01,3.11,3.21,3.051,3.16,72749.0
2011-01-31,2.88,3.05,2.87,3.04,129039.0
2011-01-28,2.9,3.07,2.9,3.02,159421.0
2011-01-27,3.08,3.1,2.9,2.95,143490.0
2011-01-26,2.85,3.17,2.8,3.1,172673.0
2011-01-25,2.94,2.94,2.79,2.83,125554.0
2011-01-24,3.0,3.12,2.86,2.92,176328.0
2011-01-21,3.11,3.15,3.03,3.05,75389.0
2011-01-20,3.2,3.25,3.01,3.15,204372.0
2011-01-19,3.64,3.7,3.36,3.38,104659.0
2011-01-18,3.56,3.64,3.51,3.56,90611.0
2011-01-14,3.65,3.66,3.46,3.54,130051.0
2011-01-13,3.9,4.0,3.66,3.72,133111.0
2011-01-12,3.95,4.0,3.91,3.95,137887.0
2011-01-11,3.78,3.89,3.75,3.86,116503.0
2011-01-10,3.65,3.77,3.6,3.71,122316.0
2011-01-07,3.79,3.85,3.64,3.7,127927.0
2011-01-06,3.89,3.93,3.67,3.78,214159.0
2011-01-05,3.96,4.0,3.87,3.93,125671.0
2011-01-04,4.29,4.34,3.94,4.03,334029.0
2011-01-03,4.28,4.43,4.19,4.3,310063.0
2010-12-31,3.95,4.22,3.93,4.18,269797.0
2010-12-30,4.05,4.15,3.88,3.93,158120.0
2010-12-29,4.1,4.14,3.87,3.98,287612.0
2010-12-28,3.52,4.15,3.49,4.09,493390.0
2010-12-27,3.36,3.5,3.28,3.5,115787.0
2010-12-23,3.33,3.35,3.27,3.34,95457.0
2010-12-22,3.22,3.38,3.219,3.29,151936.0
2010-12-21,3.2,3.23,3.18,3.19,34315.0
2010-12-20,3.25,3.25,3.18,3.23,77055.0
2010-12-17,3.28,3.29,3.16,3.29,97468.0
2010-12-16,3.25,3.3,3.16,3.22,88365.0
2010-12-15,3.21,3.29,3.21,3.29,102530.0
2010-12-14,3.6,3.6,3.25,3.26,160326.0
2010-12-13,3.55,3.6,3.42,3.54,251175.0
2010-12-10,3.5,3.5,3.32,3.43,163701.0
2010-12-09,3.32,3.41,3.3,3.37,116695.0
2010-12-08,3.31,3.38,3.18,3.26,142651.0
2010-12-07,3.61,3.87,3.31,3.36,684209.0
2010-12-06,2.87,3.59,2.87,3.58,709343.0
2010-12-03,2.8,2.88,2.77,2.88,171135.0
2010-12-02,2.99,3.14,2.81,2.83,308387.0
2010-12-01,3.15,3.21,3.06,3.12,112513.0
2010-11-30,3.08,3.28,3.04,3.13,175060.0
2010-11-29,3.2,3.2,2.95,3.05,140312.0
2010-11-26,3.29,3.29,3.14,3.21,53983.0
2010-11-24,3.26,3.26,3.18,3.22,91851.0
2010-11-23,3.38,3.39,3.13,3.28,100881.0
2010-11-22,3.33,3.56,3.29,3.36,160471.0
2010-11-19,3.21,3.36,3.16,3.36,136185.0
2010-11-18,3.17,3.28,2.92,3.22,279542.0
2010-11-17,3.15,3.2,3.02,3.13,149803.0
2010-11-16,3.1,3.2,2.89,3.12,317281.0
2010-11-15,3.11,3.27,3.11,3.23,175923.0
2010-11-12,3.22,3.25,3.0,3.2,181833.0
2010-11-11,3.51,3.51,3.35,3.42,126193.0
2010-11-10,3.65,3.68,3.25,3.48,206949.0
2010-11-09,3.72,3.89,3.38,3.6,539584.0
2010-11-08,2.89,3.5,2.82,3.5,350762.0
2010-11-05,2.88,2.94,2.78,2.94,236005.0
2010-11-04,2.6,2.84,2.53,2.84,185793.0
2010-11-03,2.54,2.54,2.4,2.461,76219.0
2010-11-02,2.54,2.55,2.47,2.53,51100.0
2010-11-01,2.53,2.53,2.43,2.53,55464.0
2010-10-29,2.48,2.55,2.44,2.48,56718.0
2010-10-28,2.43,2.5,2.43,2.46,33206.0
2010-10-27,2.47,2.472,2.41,2.411,36396.0
2010-10-26,2.52,2.54,2.47,2.5,34153.0
2010-10-25,2.5,2.58,2.45,2.52,151287.0
2010-10-22,2.38,2.5,2.2,2.41,121869.0
2010-10-21,2.35,2.35,2.2,2.2,26835.0
2010-10-20,2.26,2.32,2.26,2.3,36017.0
2010-10-19,2.36,2.4,2.25,2.3,116278.0
2010-10-18,2.45,2.45,2.4,2.41,86414.0
2010-10-15,2.5,2.51,2.4,2.44,96397.0
2010-10-14,2.57,2.57,2.4,2.49,76943.0
2010-10-13,2.52,2.55,2.5,2.55,136268.0
2010-10-12,2.51,2.53,2.45,2.48,58630.0
2010-10-11,2.55,2.58,2.5,2.53,38028.0
2010-10-08,2.64,2.65,2.45,2.51,47562.0
2010-10-07,2.62,2.63,2.48,2.48,104980.0
2010-10-06,2.49,2.65,2.48,2.55,204743.0
2010-10-05,2.27,2.56,2.27,2.45,148342.0
2010-10-04,2.11,2.3,2.11,2.27,69855.0
2010-10-01,2.2,2.24,2.14,2.14,47129.0
2010-09-30,2.37,2.51,2.04,2.2,171032.0
2010-09-29,2.22,2.39,2.21,2.3,80375.0
2010-09-28,2.26,2.31,2.21,2.24,63600.0
2010-09-27,2.27,2.38,2.26,2.36,34471.0
2010-09-24,2.32,2.39,2.24,2.27,59899.0
2010-09-23,2.14,2.339,2.13,2.26,87456.0
2010-09-22,1.99,2.18,1.99,2.17,127352.0
2010-09-21,1.94,2.01,1.9,1.95,45218.0
2010-09-20,2.0,2.34,1.95,1.98,167357.0
2010-09-17,1.99,1.99,1.91,1.94,100303.0
2010-09-16,1.91,1.99,1.91,1.99,98306.0
2010-09-15,1.99,2.0,1.85,1.911,48048.0
2010-09-14,1.94,1.98,1.88,1.96,108606.0
2010-09-13,1.87,1.94,1.82,1.94,76759.0
2010-09-10,1.81,1.9,1.806,1.83,20683.0
2010-09-09,1.86,1.89,1.81,1.86,37664.0
2010-09-08,1.85,1.95,1.85,1.87,36125.0
2010-09-07,1.92,1.94,1.87,1.87,50360.0
2010-09-03,1.89,1.94,1.83,1.91,64023.0
2010-09-02,1.75,1.9,1.73,1.9,111187.0
2010-09-01,1.7,1.75,1.65,1.75,45668.0
2010-08-31,1.61,1.69,1.61,1.69,56967.0
2010-08-30,1.67,1.68,1.6,1.6,28182.0
2010-08-27,1.73,1.739,1.63,1.64,35240.0
2010-08-26,1.75,1.75,1.69,1.7,20211.0
2010-08-25,1.61,1.74,1.61,1.74,64270.0
2010-08-24,1.73,1.74,1.65,1.65,15300.0
2010-08-23,1.6,1.72,1.58,1.72,50939.0
2010-08-20,1.63,1.68,1.6,1.61,37724.0
2010-08-19,1.7,1.708,1.61,1.63,31275.0
2010-08-18,1.75,1.789,1.68,1.68,57177.0
2010-08-17,1.74,1.78,1.68,1.74,67062.0
2010-08-16,1.63,1.72,1.63,1.72,28441.0
2010-08-13,1.6,1.62,1.6,1.618,9398.0
2010-08-12,1.59,1.62,1.57,1.61,23183.0
2010-08-11,1.7,1.7,1.55,1.6,33480.0
2010-08-10,1.72,1.72,1.61,1.63,10722.0
2010-08-09,1.71,1.72,1.67,1.67,19670.0
2010-08-06,1.68,1.7,1.65,1.69,9975.0
2010-08-05,1.67,1.68,1.65,1.67,23138.0
2010-08-04,1.64,1.69,1.64,1.65,53133.0
2010-08-03,1.6,1.62,1.57,1.6,13300.0
2010-08-02,1.55,1.62,1.53,1.62,38825.0
2010-07-30,1.45,1.55,1.45,1.55,42233.0
2010-07-29,1.5,1.58,1.49,1.58,49696.0
2010-07-28,1.55,1.55,1.48,1.49,39250.0
2010-07-27,1.57,1.57,1.54,1.55,15850.0
2010-07-26,1.58,1.61,1.56,1.56,21333.0
2010-07-23,1.6,1.61,1.56,1.61,11674.0
2010-07-22,1.63,1.65,1.6,1.65,29950.0
2010-07-21,1.64,1.64,1.5,1.58,70135.0
2010-07-20,1.57,1.6,1.52,1.6,44850.0
2010-07-19,1.74,1.74,1.49,1.55,102189.0
2010-07-16,1.82,1.82,1.69,1.75,47206.0
2010-07-15,1.75,1.89,1.73,1.89,97391.0
2010-07-14,1.72,1.77,1.67,1.76,47304.0
2010-07-13,1.74,1.75,1.67,1.74,28291.0
2010-07-12,1.76,1.82,1.72,1.76,37892.0
2010-07-09,1.77,1.8,1.72,1.799,42584.0
2010-07-08,1.75,1.79,1.72,1.79,14020.0
2010-07-07,1.8,1.8,1.75,1.77,18005.0
2010-07-06,1.81,1.82,1.77,1.78,41018.0
2010-07-02,1.79,1.86,1.79,1.86,16300.0
2010-07-01,1.71,1.829,1.7,1.79,46835.0
2010-06-30,1.73,1.87,1.68,1.76,24420.0
2010-06-29,1.93,1.94,1.71,1.78,58183.0
2010-06-28,1.99,2.0,1.8,1.91,54303.0
2010-06-25,1.93,2.04,1.9,2.03,77688.0
2010-06-24,2.01,2.02,1.92,1.99,19867.0
2010-06-23,2.02,2.06,1.95,1.99,24772.0
2010-06-22,2.1,2.12,2.05,2.05,17700.0
2010-06-21,2.15,2.25,2.01,2.11,55325.0
2010-06-18,2.02,2.15,2.02,2.13,66755.0
2010-06-17,2.09,2.09,1.95,2.04,43798.0
2010-06-16,2.01,2.05,2.0,2.05,111264.0
2010-06-15,2.01,2.06,1.91,2.01,40794.0
2010-06-14,1.98,1.99,1.95,1.98,25900.0
2010-06-11,1.86,1.969,1.85,1.93,23768.0
2010-06-10,1.9,1.97,1.85,1.97,19035.0
2010-06-09,1.94,1.94,1.87,1.9,33825.0
2010-06-08,1.83,1.93,1.8,1.88,73571.0
2010-06-07,1.74,1.9,1.69,1.86,167610.0
2010-06-04,2.0,2.14,1.84,1.85,111610.0
2010-06-03,2.05,2.05,1.97,2.01,82719.0
2010-06-02,2.0,2.06,1.92,2.04,88570.0
2010-06-01,2.1,2.12,2.07,2.08,30204.0
2010-05-28,2.2,2.22,2.12,2.14,57236.0
2010-05-27,2.1,2.25,2.07,2.19,102336.0
2010-05-26,2.2,2.24,2.04,2.17,144680.0
2010-05-25,2.2,2.29,2.051,2.28,64100.0
2010-05-24,2.2,2.3,2.2,2.29,61480.0
2010-05-21,2.15,2.24,2.14,2.23,57496.0
2010-05-20,2.39,2.39,2.15,2.25,116030.0
2010-05-19,2.56,2.56,2.3,2.42,130226.0
2010-05-18,2.65,2.7,2.55,2.57,26212.0
2010-05-17,2.7,2.73,2.6,2.69,27565.0
2010-05-14,2.76,2.8,2.65,2.7,43381.0
2010-05-13,2.84,2.88,2.76,2.77,54692.0
2010-05-12,2.9,2.9,2.71,2.84,195164.0
2010-05-11,2.63,2.8,2.48,2.8,96353.0
2010-05-10,2.53,2.58,2.39,2.49,90346.0
2010-05-07,2.53,2.53,2.46,2.47,67408.0
2010-05-06,2.56,2.6,2.5,2.53,49441.0
2010-05-05,2.47,2.6,2.4,2.55,63050.0
